GlobalID_Qdt,decimalLatitude,decimalLongitude,LIT,unitName,subunitName,eventDate,recordedBy,quadratSize,managementAction,taxonID,vernacularName,stratum,plantHeight,nSeedHeads,eventRemarks,GlobalID_seed,measurementType,measurementValue
393,41.45315168,-120.53678,MDC,J Pond,,8/26/2020 20:52,JS,5x5cm,none,41605,Swamp Timothy,high,6.599999905,62,Smartweed present,393_4,sh_length_mm,6
393,41.45315168,-120.53678,MDC,J Pond,,8/26/2020 20:52,JS,5x5cm,none,41605,Swamp Timothy,high,6.599999905,62,Smartweed present,393_5,sh_length_mm,6
394,41.45302037,-120.5368124,MDC,J Pond,,8/26/2020 21:08,JS,5x5cm,none,41605,Swamp Timothy,high,6.199999809,57,Smartweed and Biden’s present,394_1,sh_length_mm,6
394,41.45302037,-120.5368124,MDC,J Pond,,8/26/2020 21:08,JS,5x5cm,none,41605,Swamp Timothy,high,6.199999809,57,Smartweed and Biden’s present,394_2,sh_length_mm,4
394,41.45302037,-120.5368124,MDC,J Pond,,8/26/2020 21:08,JS,5x5cm,none,41605,Swamp Timothy,high,6.199999809,57,Smartweed and Biden’s present,394_3,sh_length_mm,28
394,41.45302037,-120.5368124,MDC,J Pond,,8/26/2020 21:08,JS,5x5cm,none,41605,Swamp Timothy,high,6.199999809,57,Smartweed and Biden’s present,394_4,sh_length_mm,6
394,41.45302037,-120.5368124,MDC,J Pond,,8/26/2020 21:08,JS,5x5cm,none,41605,Swamp Timothy,high,6.199999809,57,Smartweed and Biden’s present,394_5,sh_length_mm,10
395,41.45210583,-120.5371156,MDC,J Pond,,8/26/2020 21:23,JS,5x5cm,none,41605,Swamp Timothy,high,7,40,Smartweed and Bidens present,395_1,sh_length_mm,12
395,41.45210583,-120.5371156,MDC,J Pond,,8/26/2020 21:23,JS,5x5cm,none,41605,Swamp Timothy,high,7,40,Smartweed and Bidens present,395_2,sh_length_mm,8
395,41.45210583,-120.5371156,MDC,J Pond,,8/26/2020 21:23,JS,5x5cm,none,41605,Swamp Timothy,high,7,40,Smartweed and Bidens present,395_3,sh_length_mm,28
395,41.45210583,-120.5371156,MDC,J Pond,,8/26/2020 21:23,JS,5x5cm,none,41605,Swamp Timothy,high,7,40,Smartweed and Bidens present,395_4,sh_length_mm,16
395,41.45210583,-120.5371156,MDC,J Pond,,8/26/2020 21:23,JS,5x5cm,none,41605,Swamp Timothy,high,7,40,Smartweed and Bidens present,395_5,sh_length_mm,4
396,41.45224938,-120.5371713,MDC,J Pond,,8/26/2020 21:27,JS,30x30cm,none,502210,Watergrass,medium,7,55,Smartweed and bidens present,396_1,sh_length_mm,26
396,41.45224938,-120.5371713,MDC,J Pond,,8/26/2020 21:27,JS,30x30cm,none,502210,Watergrass,medium,7,55,Smartweed and bidens present,396_1,f2t_length_mm,12
396,41.45224938,-120.5371713,MDC,J Pond,,8/26/2020 21:27,JS,30x30cm,none,502210,Watergrass,medium,7,55,Smartweed and bidens present,396_2,sh_length_mm,42
396,41.45224938,-120.5371713,MDC,J Pond,,8/26/2020 21:27,JS,30x30cm,none,502210,Watergrass,medium,7,55,Smartweed and bidens present,396_2,f2t_length_mm,12
396,41.45224938,-120.5371713,MDC,J Pond,,8/26/2020 21:27,JS,30x30cm,none,502210,Watergrass,medium,7,55,Smartweed and bidens present,396_3,sh_length_mm,102
396,41.45224938,-120.5371713,MDC,J Pond,,8/26/2020 21:27,JS,30x30cm,none,502210,Watergrass,medium,7,55,Smartweed and bidens present,396_3,f2t_length_mm,20
396,41.45224938,-120.5371713,MDC,J Pond,,8/26/2020 21:27,JS,30x30cm,none,502210,Watergrass,medium,7,55,Smartweed and bidens present,396_4,sh_length_mm,4
396,41.45224938,-120.5371713,MDC,J Pond,,8/26/2020 21:27,JS,30x30cm,none,502210,Watergrass,medium,7,55,Smartweed and bidens present,396_4,f2t_length_mm,14
396,41.45224938,-120.5371713,MDC,J Pond,,8/26/2020 21:27,JS,30x30cm,none,502210,Watergrass,medium,7,55,Smartweed and bidens present,396_5,sh_length_mm,28
396,41.45224938,-120.5371713,MDC,J Pond,,8/26/2020 21:27,JS,30x30cm,none,502210,Watergrass,medium,7,55,Smartweed and bidens present,396_5,f2t_length_mm,14
397,41.45243345,-120.5355327,MDC,J Pond,,8/26/2020 21:51,JS,15x15cm,none,41605,Swamp Timothy,high,25,68,Bidens present,397_1,sh_length_mm,10
397,41.45243345,-120.5355327,MDC,J Pond,,8/26/2020 21:51,JS,15x15cm,none,41605,Swamp Timothy,high,25,68,Bidens present,397_2,sh_length_mm,10
397,41.45243345,-120.5355327,MDC,J Pond,,8/26/2020 21:51,JS,15x15cm,none,41605,Swamp Timothy,high,25,68,Bidens present,397_3,sh_length_mm,6
397,41.45243345,-120.5355327,MDC,J Pond,,8/26/2020 21:51,JS,15x15cm,none,41605,Swamp Timothy,high,25,68,Bidens present,397_4,sh_length_mm,8
397,41.45243345,-120.5355327,MDC,J Pond,,8/26/2020 21:51,JS,15x15cm,none,41605,Swamp Timothy,high,25,68,Bidens present,397_5,sh_length_mm,10
398,41.45246529,-120.5355221,MDC,J Pond,,8/26/2020 21:56,JS,5x5cm,none,41605,Swamp Timothy,medium,23,20,,398_1,sh_length_mm,6
398,41.45246529,-120.5355221,MDC,J Pond,,8/26/2020 21:56,JS,5x5cm,none,41605,Swamp Timothy,medium,23,20,,398_2,sh_length_mm,8
398,41.45246529,-120.5355221,MDC,J Pond,,8/26/2020 21:56,JS,5x5cm,none,41605,Swamp Timothy,medium,23,20,,398_3,sh_length_mm,8
398,41.45246529,-120.5355221,MDC,J Pond,,8/26/2020 21:56,JS,5x5cm,none,41605,Swamp Timothy,medium,23,20,,398_4,sh_length_mm,6
398,41.45246529,-120.5355221,MDC,J Pond,,8/26/2020 21:56,JS,5x5cm,none,41605,Swamp Timothy,medium,23,20,,398_5,sh_length_mm,8
399,41.44861163,-120.528046,MDC,Matney 4 North,,8/27/2020 14:51,JS,5x5cm,none,41605,Swamp Timothy,medium,6.199999809,25,,399_1,sh_length_mm,6
399,41.44861163,-120.528046,MDC,Matney 4 North,,8/27/2020 14:51,JS,5x5cm,none,41605,Swamp Timothy,medium,6.199999809,25,,399_2,sh_length_mm,10
399,41.44861163,-120.528046,MDC,Matney 4 North,,8/27/2020 14:51,JS,5x5cm,none,41605,Swamp Timothy,medium,6.199999809,25,,399_3,sh_length_mm,30
399,41.44861163,-120.528046,MDC,Matney 4 North,,8/27/2020 14:51,JS,5x5cm,none,41605,Swamp Timothy,medium,6.199999809,25,,399_4,sh_length_mm,6
399,41.44861163,-120.528046,MDC,Matney 4 North,,8/27/2020 14:51,JS,5x5cm,none,41605,Swamp Timothy,medium,6.199999809,25,,399_5,sh_length_mm,10
400,41.44864457,-120.5279593,MDC,Matney 4 North,,8/27/2020 14:55,JS,30x30cm,none,502210,Watergrass,low,35,11,,400_1,sh_length_mm,100
400,41.44864457,-120.5279593,MDC,Matney 4 North,,8/27/2020 14:55,JS,30x30cm,none,502210,Watergrass,low,35,11,,400_1,f2t_length_mm,34
400,41.44864457,-120.5279593,MDC,Matney 4 North,,8/27/2020 14:55,JS,30x30cm,none,502210,Watergrass,low,35,11,,400_2,sh_length_mm,60
400,41.44864457,-120.5279593,MDC,Matney 4 North,,8/27/2020 14:55,JS,30x30cm,none,502210,Watergrass,low,35,11,,400_2,f2t_length_mm,14
400,41.44864457,-120.5279593,MDC,Matney 4 North,,8/27/2020 14:55,JS,30x30cm,none,502210,Watergrass,low,35,11,,400_3,sh_length_mm,62
400,41.44864457,-120.5279593,MDC,Matney 4 North,,8/27/2020 14:55,JS,30x30cm,none,502210,Watergrass,low,35,11,,400_3,f2t_length_mm,26
400,41.44864457,-120.5279593,MDC,Matney 4 North,,8/27/2020 14:55,JS,30x30cm,none,502210,Watergrass,low,35,11,,400_4,sh_length_mm,64
400,41.44864457,-120.5279593,MDC,Matney 4 North,,8/27/2020 14:55,JS,30x30cm,none,502210,Watergrass,low,35,11,,400_4,f2t_length_mm,24
400,41.44864457,-120.5279593,MDC,Matney 4 North,,8/27/2020 14:55,JS,30x30cm,none,502210,Watergrass,low,35,11,,400_5,sh_length_mm,24
400,41.44864457,-120.5279593,MDC,Matney 4 North,,8/27/2020 14:55,JS,30x30cm,none,502210,Watergrass,low,35,11,,400_5,f2t_length_mm,10
401,41.44802752,-120.5272558,MDC,Matney 4 North,,8/27/2020 15:04,JS,30x30cm,none,41605,Swamp Timothy,high,10,37,,401_1,sh_length_mm,10
401,41.44802752,-120.5272558,MDC,Matney 4 North,,8/27/2020 15:04,JS,30x30cm,none,41605,Swamp Timothy,high,10,37,,401_2,sh_length_mm,32
401,41.44802752,-120.5272558,MDC,Matney 4 North,,8/27/2020 15:04,JS,30x30cm,none,41605,Swamp Timothy,high,10,37,,401_3,sh_length_mm,36
401,41.44802752,-120.5272558,MDC,Matney 4 North,,8/27/2020 15:04,JS,30x30cm,none,41605,Swamp Timothy,high,10,37,,401_4,sh_length_mm,20
401,41.44802752,-120.5272558,MDC,Matney 4 North,,8/27/2020 15:04,JS,30x30cm,none,41605,Swamp Timothy,high,10,37,,401_5,sh_length_mm,42
402,41.44791763,-120.5272916,MDC,Matney 4 North,,8/27/2020 15:09,JS,5x5cm,none,41605,Swamp Timothy,high,7.599999905,54,,402_1,sh_length_mm,26
402,41.44791763,-120.5272916,MDC,Matney 4 North,,8/27/2020 15:09,JS,5x5cm,none,41605,Swamp Timothy,high,7.599999905,54,,402_2,sh_length_mm,4
402,41.44791763,-120.5272916,MDC,Matney 4 North,,8/27/2020 15:09,JS,5x5cm,none,41605,Swamp Timothy,high,7.599999905,54,,402_3,sh_length_mm,26
402,41.44791763,-120.5272916,MDC,Matney 4 North,,8/27/2020 15:09,JS,5x5cm,none,41605,Swamp Timothy,high,7.599999905,54,,402_4,sh_length_mm,28
402,41.44791763,-120.5272916,MDC,Matney 4 North,,8/27/2020 15:09,JS,5x5cm,none,41605,Swamp Timothy,high,7.599999905,54,,402_5,sh_length_mm,6
403,41.44754363,-120.527487,MDC,Matney 4 North,,8/27/2020 15:16,JS,5x5cm,none,41605,Swamp Timothy,high,10.80000019,52,,403_1,sh_length_mm,6
403,41.44754363,-120.527487,MDC,Matney 4 North,,8/27/2020 15:16,JS,5x5cm,none,41605,Swamp Timothy,high,10.80000019,52,,403_2,sh_length_mm,6
403,41.44754363,-120.527487,MDC,Matney 4 North,,8/27/2020 15:16,JS,5x5cm,none,41605,Swamp Timothy,high,10.80000019,52,,403_3,sh_length_mm,30
403,41.44754363,-120.527487,MDC,Matney 4 North,,8/27/2020 15:16,JS,5x5cm,none,41605,Swamp Timothy,high,10.80000019,52,,403_4,sh_length_mm,4
403,41.44754363,-120.527487,MDC,Matney 4 North,,8/27/2020 15:16,JS,5x5cm,none,41605,Swamp Timothy,high,10.80000019,52,,403_5,sh_length_mm,4
404,41.44760327,-120.5275061,MDC,Matney 4 North,,8/27/2020 15:18,JS,30x30cm,none,502210,Watergrass,low,33,5,,404_1,sh_length_mm,28
404,41.44760327,-120.5275061,MDC,Matney 4 North,,8/27/2020 15:18,JS,30x30cm,none,502210,Watergrass,low,33,5,,404_1,f2t_length_mm,16
404,41.44760327,-120.5275061,MDC,Matney 4 North,,8/27/2020 15:18,JS,30x30cm,none,502210,Watergrass,low,33,5,,404_2,sh_length_mm,50
404,41.44760327,-120.5275061,MDC,Matney 4 North,,8/27/2020 15:18,JS,30x30cm,none,502210,Watergrass,low,33,5,,404_2,f2t_length_mm,24
404,41.44760327,-120.5275061,MDC,Matney 4 North,,8/27/2020 15:18,JS,30x30cm,none,502210,Watergrass,low,33,5,,404_3,sh_length_mm,22
404,41.44760327,-120.5275061,MDC,Matney 4 North,,8/27/2020 15:18,JS,30x30cm,none,502210,Watergrass,low,33,5,,404_3,f2t_length_mm,10
404,41.44760327,-120.5275061,MDC,Matney 4 North,,8/27/2020 15:18,JS,30x30cm,none,502210,Watergrass,low,33,5,,404_4,sh_length_mm,26
404,41.44760327,-120.5275061,MDC,Matney 4 North,,8/27/2020 15:18,JS,30x30cm,none,502210,Watergrass,low,33,5,,404_4,f2t_length_mm,10
404,41.44760327,-120.5275061,MDC,Matney 4 North,,8/27/2020 15:18,JS,30x30cm,none,502210,Watergrass,low,33,5,,404_5,sh_length_mm,118
404,41.44760327,-120.5275061,MDC,Matney 4 North,,8/27/2020 15:18,JS,30x30cm,none,502210,Watergrass,low,33,5,,404_5,f2t_length_mm,34
405,41.44693823,-120.526775,MDC,Matney 4 North,,8/27/2020 15:30,JS,30x30cm,none,41605,Swamp Timothy,low,1.399999976,21,,405_1,sh_length_mm,6
405,41.44693823,-120.526775,MDC,Matney 4 North,,8/27/2020 15:30,JS,30x30cm,none,41605,Swamp Timothy,low,1.399999976,21,,405_2,sh_length_mm,2
405,41.44693823,-120.526775,MDC,Matney 4 North,,8/27/2020 15:30,JS,30x30cm,none,41605,Swamp Timothy,low,1.399999976,21,,405_3,sh_length_mm,4
405,41.44693823,-120.526775,MDC,Matney 4 North,,8/27/2020 15:30,JS,30x30cm,none,41605,Swamp Timothy,low,1.399999976,21,,405_4,sh_length_mm,2
405,41.44693823,-120.526775,MDC,Matney 4 North,,8/27/2020 15:30,JS,30x30cm,none,41605,Swamp Timothy,low,1.399999976,21,,405_5,sh_length_mm,6
406,41.44702038,-120.5266592,MDC,Matney 4 North,,8/27/2020 15:34,JS,15x15cm,none,41605,Swamp Timothy,medium,1.600000024,70,,406_1,sh_length_mm,10
406,41.44702038,-120.5266592,MDC,Matney 4 North,,8/27/2020 15:34,JS,15x15cm,none,41605,Swamp Timothy,medium,1.600000024,70,,406_2,sh_length_mm,4
406,41.44702038,-120.5266592,MDC,Matney 4 North,,8/27/2020 15:34,JS,15x15cm,none,41605,Swamp Timothy,medium,1.600000024,70,,406_3,sh_length_mm,6
406,41.44702038,-120.5266592,MDC,Matney 4 North,,8/27/2020 15:34,JS,15x15cm,none,41605,Swamp Timothy,medium,1.600000024,70,,406_4,sh_length_mm,4
406,41.44702038,-120.5266592,MDC,Matney 4 North,,8/27/2020 15:34,JS,15x15cm,none,41605,Swamp Timothy,medium,1.600000024,70,,406_5,sh_length_mm,8
407,41.44663283,-120.5274381,MDC,Matney 4 North,,8/27/2020 15:41,JS,5x5cm,none,41605,Swamp Timothy,high,10.80000019,55,,407_1,sh_length_mm,36
407,41.44663283,-120.5274381,MDC,Matney 4 North,,8/27/2020 15:41,JS,5x5cm,none,41605,Swamp Timothy,high,10.80000019,55,,407_2,sh_length_mm,12
407,41.44663283,-120.5274381,MDC,Matney 4 North,,8/27/2020 15:41,JS,5x5cm,none,41605,Swamp Timothy,high,10.80000019,55,,407_3,sh_length_mm,12
407,41.44663283,-120.5274381,MDC,Matney 4 North,,8/27/2020 15:41,JS,5x5cm,none,41605,Swamp Timothy,high,10.80000019,55,,407_4,sh_length_mm,24
407,41.44663283,-120.5274381,MDC,Matney 4 North,,8/27/2020 15:41,JS,5x5cm,none,41605,Swamp Timothy,high,10.80000019,55,,407_5,sh_length_mm,36
408,41.44664433,-120.5275234,MDC,Matney 4 North,,8/27/2020 15:46,JS,30x30cm,none,502210,Watergrass,high,21,42,Smartweed present,408_1,sh_length_mm,90
408,41.44664433,-120.5275234,MDC,Matney 4 North,,8/27/2020 15:46,JS,30x30cm,none,502210,Watergrass,high,21,42,Smartweed present,408_1,f2t_length_mm,34
408,41.44664433,-120.5275234,MDC,Matney 4 North,,8/27/2020 15:46,JS,30x30cm,none,502210,Watergrass,high,21,42,Smartweed present,408_2,sh_length_mm,44
408,41.44664433,-120.5275234,MDC,Matney 4 North,,8/27/2020 15:46,JS,30x30cm,none,502210,Watergrass,high,21,42,Smartweed present,408_2,f2t_length_mm,22
408,41.44664433,-120.5275234,MDC,Matney 4 North,,8/27/2020 15:46,JS,30x30cm,none,502210,Watergrass,high,21,42,Smartweed present,408_3,sh_length_mm,34
408,41.44664433,-120.5275234,MDC,Matney 4 North,,8/27/2020 15:46,JS,30x30cm,none,502210,Watergrass,high,21,42,Smartweed present,408_3,f2t_length_mm,18
408,41.44664433,-120.5275234,MDC,Matney 4 North,,8/27/2020 15:46,JS,30x30cm,none,502210,Watergrass,high,21,42,Smartweed present,408_4,sh_length_mm,66
408,41.44664433,-120.5275234,MDC,Matney 4 North,,8/27/2020 15:46,JS,30x30cm,none,502210,Watergrass,high,21,42,Smartweed present,408_4,f2t_length_mm,44
408,41.44664433,-120.5275234,MDC,Matney 4 North,,8/27/2020 15:46,JS,30x30cm,none,502210,Watergrass,high,21,42,Smartweed present,408_5,sh_length_mm,20
408,41.44664433,-120.5275234,MDC,Matney 4 North,,8/27/2020 15:46,JS,30x30cm,none,502210,Watergrass,high,21,42,Smartweed present,408_5,f2t_length_mm,4
409,41.44676233,-120.5281967,MDC,Matney 4 North,,8/27/2020 15:56,JS,5x5cm,none,41605,Swamp Timothy,medium,7,23,,409_1,sh_length_mm,6
409,41.44676233,-120.5281967,MDC,Matney 4 North,,8/27/2020 15:56,JS,5x5cm,none,41605,Swamp Timothy,medium,7,23,,409_2,sh_length_mm,20
409,41.44676233,-120.5281967,MDC,Matney 4 North,,8/27/2020 15:56,JS,5x5cm,none,41605,Swamp Timothy,medium,7,23,,409_3,sh_length_mm,2
409,41.44676233,-120.5281967,MDC,Matney 4 North,,8/27/2020 15:56,JS,5x5cm,none,41605,Swamp Timothy,medium,7,23,,409_4,sh_length_mm,22
409,41.44676233,-120.5281967,MDC,Matney 4 North,,8/27/2020 15:56,JS,5x5cm,none,41605,Swamp Timothy,medium,7,23,,409_5,sh_length_mm,18
410,41.44677698,-120.5282718,MDC,Matney 4 North,,8/27/2020 15:58,JS,5x5cm,none,41605,Swamp Timothy,high,6,48,,410_1,sh_length_mm,8
410,41.44677698,-120.5282718,MDC,Matney 4 North,,8/27/2020 15:58,JS,5x5cm,none,41605,Swamp Timothy,high,6,48,,410_2,sh_length_mm,6
410,41.44677698,-120.5282718,MDC,Matney 4 North,,8/27/2020 15:58,JS,5x5cm,none,41605,Swamp Timothy,high,6,48,,410_3,sh_length_mm,6
410,41.44677698,-120.5282718,MDC,Matney 4 North,,8/27/2020 15:58,JS,5x5cm,none,41605,Swamp Timothy,high,6,48,,410_4,sh_length_mm,4
410,41.44677698,-120.5282718,MDC,Matney 4 North,,8/27/2020 15:58,JS,5x5cm,none,41605,Swamp Timothy,high,6,48,,410_5,sh_length_mm,4
411,41.45104487,-120.5323727,MDC,House Field,,8/27/2020 16:35,JS,30x30cm,none,502210,Watergrass,low,14,7,Sagittaria present,411_1,sh_length_mm,84
411,41.45104487,-120.5323727,MDC,House Field,,8/27/2020 16:35,JS,30x30cm,none,502210,Watergrass,low,14,7,Sagittaria present,411_1,f2t_length_mm,44
411,41.45104487,-120.5323727,MDC,House Field,,8/27/2020 16:35,JS,30x30cm,none,502210,Watergrass,low,14,7,Sagittaria present,411_2,sh_length_mm,100
411,41.45104487,-120.5323727,MDC,House Field,,8/27/2020 16:35,JS,30x30cm,none,502210,Watergrass,low,14,7,Sagittaria present,411_2,f2t_length_mm,50
411,41.45104487,-120.5323727,MDC,House Field,,8/27/2020 16:35,JS,30x30cm,none,502210,Watergrass,low,14,7,Sagittaria present,411_3,sh_length_mm,110
411,41.45104487,-120.5323727,MDC,House Field,,8/27/2020 16:35,JS,30x30cm,none,502210,Watergrass,low,14,7,Sagittaria present,411_3,f2t_length_mm,44
411,41.45104487,-120.5323727,MDC,House Field,,8/27/2020 16:35,JS,30x30cm,none,502210,Watergrass,low,14,7,Sagittaria present,411_4,sh_length_mm,62
411,41.45104487,-120.5323727,MDC,House Field,,8/27/2020 16:35,JS,30x30cm,none,502210,Watergrass,low,14,7,Sagittaria present,411_4,f2t_length_mm,30
411,41.45104487,-120.5323727,MDC,House Field,,8/27/2020 16:35,JS,30x30cm,none,502210,Watergrass,low,14,7,Sagittaria present,411_5,sh_length_mm,200
411,41.45104487,-120.5323727,MDC,House Field,,8/27/2020 16:35,JS,30x30cm,none,502210,Watergrass,low,14,7,Sagittaria present,411_5,f2t_length_mm,40
412,41.4509369,-120.5322841,MDC,House Field,,8/27/2020 16:41,JS,30x30cm,none,502210,Watergrass,low,14,2,,412_1,sh_length_mm,70
412,41.4509369,-120.5322841,MDC,House Field,,8/27/2020 16:41,JS,30x30cm,none,502210,Watergrass,low,14,2,,412_1,f2t_length_mm,30
412,41.4509369,-120.5322841,MDC,House Field,,8/27/2020 16:41,JS,30x30cm,none,502210,Watergrass,low,14,2,,412_2,sh_length_mm,50
412,41.4509369,-120.5322841,MDC,House Field,,8/27/2020 16:41,JS,30x30cm,none,502210,Watergrass,low,14,2,,412_2,f2t_length_mm,40
413,41.44853122,-120.532841,MDC,Matney 3,,8/27/2020 17:15,JS,5x5cm,none,41605,Swamp Timothy,high,4,49,,413_1,sh_length_mm,2
413,41.44853122,-120.532841,MDC,Matney 3,,8/27/2020 17:15,JS,5x5cm,none,41605,Swamp Timothy,high,4,49,,413_2,sh_length_mm,2
413,41.44853122,-120.532841,MDC,Matney 3,,8/27/2020 17:15,JS,5x5cm,none,41605,Swamp Timothy,high,4,49,,413_3,sh_length_mm,4
413,41.44853122,-120.532841,MDC,Matney 3,,8/27/2020 17:15,JS,5x5cm,none,41605,Swamp Timothy,high,4,49,,413_4,sh_length_mm,2
413,41.44853122,-120.532841,MDC,Matney 3,,8/27/2020 17:15,JS,5x5cm,none,41605,Swamp Timothy,high,4,49,,413_5,sh_length_mm,2
414,41.44860025,-120.5328742,MDC,Matney 3,,8/27/2020 17:18,JS,15x15cm,none,41605,Swamp Timothy,medium,3,51,,414_1,sh_length_mm,6
414,41.44860025,-120.5328742,MDC,Matney 3,,8/27/2020 17:18,JS,15x15cm,none,41605,Swamp Timothy,medium,3,51,,414_2,sh_length_mm,4
414,41.44860025,-120.5328742,MDC,Matney 3,,8/27/2020 17:18,JS,15x15cm,none,41605,Swamp Timothy,medium,3,51,,414_3,sh_length_mm,2
414,41.44860025,-120.5328742,MDC,Matney 3,,8/27/2020 17:18,JS,15x15cm,none,41605,Swamp Timothy,medium,3,51,,414_4,sh_length_mm,2
414,41.44860025,-120.5328742,MDC,Matney 3,,8/27/2020 17:18,JS,15x15cm,none,41605,Swamp Timothy,medium,3,51,,414_5,sh_length_mm,2
415,41.4485896,-120.5318266,MDC,Matney 3,,8/27/2020 17:24,JS,5x5cm,none,41605,Swamp Timothy,high,7,28,,415_1,sh_length_mm,6
415,41.4485896,-120.5318266,MDC,Matney 3,,8/27/2020 17:24,JS,5x5cm,none,41605,Swamp Timothy,high,7,28,,415_2,sh_length_mm,4
415,41.4485896,-120.5318266,MDC,Matney 3,,8/27/2020 17:24,JS,5x5cm,none,41605,Swamp Timothy,high,7,28,,415_3,sh_length_mm,4
415,41.4485896,-120.5318266,MDC,Matney 3,,8/27/2020 17:24,JS,5x5cm,none,41605,Swamp Timothy,high,7,28,,415_4,sh_length_mm,6
415,41.4485896,-120.5318266,MDC,Matney 3,,8/27/2020 17:24,JS,5x5cm,none,41605,Swamp Timothy,high,7,28,,415_5,sh_length_mm,8
416,41.44859938,-120.5317058,MDC,Matney 3,,8/27/2020 17:27,JS,5x5cm,none,41605,Swamp Timothy,high,11.60000038,46,,416_1,sh_length_mm,6
416,41.44859938,-120.5317058,MDC,Matney 3,,8/27/2020 17:27,JS,5x5cm,none,41605,Swamp Timothy,high,11.60000038,46,,416_2,sh_length_mm,8
416,41.44859938,-120.5317058,MDC,Matney 3,,8/27/2020 17:27,JS,5x5cm,none,41605,Swamp Timothy,high,11.60000038,46,,416_3,sh_length_mm,6
416,41.44859938,-120.5317058,MDC,Matney 3,,8/27/2020 17:27,JS,5x5cm,none,41605,Swamp Timothy,high,11.60000038,46,,416_4,sh_length_mm,8
416,41.44859938,-120.5317058,MDC,Matney 3,,8/27/2020 17:27,JS,5x5cm,none,41605,Swamp Timothy,high,11.60000038,46,,416_5,sh_length_mm,10
417,41.44815357,-120.5307404,MDC,Matney 3,,8/27/2020 17:33,JS,5x5cm,none,41605,Swamp Timothy,high,7.800000191,22,,417_1,sh_length_mm,8
417,41.44815357,-120.5307404,MDC,Matney 3,,8/27/2020 17:33,JS,5x5cm,none,41605,Swamp Timothy,high,7.800000191,22,,417_2,sh_length_mm,8
417,41.44815357,-120.5307404,MDC,Matney 3,,8/27/2020 17:33,JS,5x5cm,none,41605,Swamp Timothy,high,7.800000191,22,,417_3,sh_length_mm,4
417,41.44815357,-120.5307404,MDC,Matney 3,,8/27/2020 17:33,JS,5x5cm,none,41605,Swamp Timothy,high,7.800000191,22,,417_4,sh_length_mm,6
417,41.44815357,-120.5307404,MDC,Matney 3,,8/27/2020 17:33,JS,5x5cm,none,41605,Swamp Timothy,high,7.800000191,22,,417_5,sh_length_mm,4
418,41.44810947,-120.5308203,MDC,Matney 3,,8/27/2020 17:36,JS,5x5cm,none,41605,Swamp Timothy,high,8.199999809,19,,418_1,sh_length_mm,6
418,41.44810947,-120.5308203,MDC,Matney 3,,8/27/2020 17:36,JS,5x5cm,none,41605,Swamp Timothy,high,8.199999809,19,,418_2,sh_length_mm,4
418,41.44810947,-120.5308203,MDC,Matney 3,,8/27/2020 17:36,JS,5x5cm,none,41605,Swamp Timothy,high,8.199999809,19,,418_3,sh_length_mm,6
418,41.44810947,-120.5308203,MDC,Matney 3,,8/27/2020 17:36,JS,5x5cm,none,41605,Swamp Timothy,high,8.199999809,19,,418_4,sh_length_mm,6
418,41.44810947,-120.5308203,MDC,Matney 3,,8/27/2020 17:36,JS,5x5cm,none,41605,Swamp Timothy,high,8.199999809,19,,418_5,sh_length_mm,2
419,41.44710797,-120.531064,MDC,Matney 3,,8/27/2020 17:42,JS,5x5cm,none,41605,Swamp Timothy,high,7.400000095,35,,419_1,sh_length_mm,6
419,41.44710797,-120.531064,MDC,Matney 3,,8/27/2020 17:42,JS,5x5cm,none,41605,Swamp Timothy,high,7.400000095,35,,419_2,sh_length_mm,4
419,41.44710797,-120.531064,MDC,Matney 3,,8/27/2020 17:42,JS,5x5cm,none,41605,Swamp Timothy,high,7.400000095,35,,419_3,sh_length_mm,6
419,41.44710797,-120.531064,MDC,Matney 3,,8/27/2020 17:42,JS,5x5cm,none,41605,Swamp Timothy,high,7.400000095,35,,419_4,sh_length_mm,4
419,41.44710797,-120.531064,MDC,Matney 3,,8/27/2020 17:42,JS,5x5cm,none,41605,Swamp Timothy,high,7.400000095,35,,419_5,sh_length_mm,8
420,41.44720808,-120.531065,MDC,Matney 3,,8/27/2020 17:44,JS,5x5cm,none,41605,Swamp Timothy,high,10,35,,420_1,sh_length_mm,10
420,41.44720808,-120.531065,MDC,Matney 3,,8/27/2020 17:44,JS,5x5cm,none,41605,Swamp Timothy,high,10,35,,420_2,sh_length_mm,4
420,41.44720808,-120.531065,MDC,Matney 3,,8/27/2020 17:44,JS,5x5cm,none,41605,Swamp Timothy,high,10,35,,420_3,sh_length_mm,4
420,41.44720808,-120.531065,MDC,Matney 3,,8/27/2020 17:44,JS,5x5cm,none,41605,Swamp Timothy,high,10,35,,420_4,sh_length_mm,6
420,41.44720808,-120.531065,MDC,Matney 3,,8/27/2020 17:44,JS,5x5cm,none,41605,Swamp Timothy,high,10,35,,420_5,sh_length_mm,8
421,41.44722278,-120.5297961,MDC,Matney 3,,8/27/2020 17:50,JS,5x5cm,none,41605,Swamp Timothy,high,4,27,,421_1,sh_length_mm,6
421,41.44722278,-120.5297961,MDC,Matney 3,,8/27/2020 17:50,JS,5x5cm,none,41605,Swamp Timothy,high,4,27,,421_2,sh_length_mm,4
421,41.44722278,-120.5297961,MDC,Matney 3,,8/27/2020 17:50,JS,5x5cm,none,41605,Swamp Timothy,high,4,27,,421_3,sh_length_mm,4
