GlobalID_CP,LIT,decimalLatitude,decimalLongitude,eventDate,recordedBy,plotStatus,unitName,subunitName,eventRemarks,taxonID,vernacularName,stratum,proportionVisibleArea
C338,KRN,35.74120345,-119.6408942,8/9/2019 15:19,TB,NotFood,14,1.40E-01,All upland species. ,NA,Other cover,NA,1
C340,KRN,35.74046924,-119.6147291,8/7/2019 15:25,GG,Complete,5A,5A-5,,41605,Swamp Timothy,medium,0.1
C340,KRN,35.74046924,-119.6147291,8/7/2019 15:25,GG,Complete,5A,5A-5,,41605,Swamp Timothy,low,0.9
C341,KRN,35.74138085,-119.6375707,8/9/2019 15:37,LD,NotFood,14,1.40E-01,Upland species present. ,NA,Other cover,NA,1
C343,KRN,35.74090704,-119.6206793,8/7/2019 16:13,TB,Complete,5B,5B-2,,41605,Swamp Timothy,medium,0.01
C343,KRN,35.74090704,-119.6206793,8/7/2019 16:13,TB,Complete,5B,5B-2,,NA,Other cover,NA,0.49
C343,KRN,35.74090704,-119.6206793,8/7/2019 16:13,TB,Complete,5B,5B-2,,41605,Swamp Timothy,low,0.5
C346,KRN,35.74118594,-119.6113828,8/7/2019 13:46,TB,Complete,5B,5B-7,,41605,Swamp Timothy,medium,0.3
C346,KRN,35.74118594,-119.6113828,8/7/2019 13:46,TB,Complete,5B,5B-7,,41605,Swamp Timothy,low,0.7
C348,KRN,35.74277551,-119.6487866,8/9/2019 14:56,Tb,NotFood,14,14-F,All highlands species,NA,Other cover,NA,1
C349,KRN,35.74201506,-119.6216272,8/7/2019 16:04,LD,Complete,5B,5B-2,,41605,Swamp Timothy,medium,0.35
C349,KRN,35.74201506,-119.6216272,8/7/2019 16:04,LD,Complete,5B,5B-2,,41605,Swamp Timothy,low,0.65
C350,KRN,35.74179133,-119.6136783,8/7/2019 15:04,TB,Complete,5B,5B-5,,41605,Swamp Timothy,medium,0.05
C350,KRN,35.74179133,-119.6136783,8/7/2019 15:04,TB,Complete,5B,5B-5,,41605,Swamp Timothy,low,0.15
C350,KRN,35.74179133,-119.6136783,8/7/2019 15:04,TB,Complete,5B,5B-5,,NA,Other cover,NA,0.3
C350,KRN,35.74179133,-119.6136783,8/7/2019 15:04,TB,Complete,5B,5B-5,,41605,Swamp Timothy,high,0.5
C355,KRN,35.74323393,-119.6361663,8/9/2019 15:41,LD,NotFood,14,1.40E-01,Upland species. ,NA,Other cover,NA,1
C356,KRN,35.74274127,-119.6186121,8/7/2019 15:43,LD,Complete,5B,5B-3,,41605,Swamp Timothy,low,0.1
C356,KRN,35.74274127,-119.6186121,8/7/2019 15:43,LD,Complete,5B,5B-3,,NA,Other cover,NA,0.9
C358,KRN,35.74277801,-119.6103204,8/7/2019 13:56,LD,Complete,5B,5B-7,,41605,Swamp Timothy,medium,0.25
C358,KRN,35.74277801,-119.6103204,8/7/2019 13:56,LD,Complete,5B,5B-7,,41605,Swamp Timothy,high,0.75
C359,KRN,35.74331858,-119.619914,8/7/2019 15:52,TB,Complete,5B,5B-2,Very low density ST. Whole circle pot is covered in tall sedge with Timothy growing below it ,NA,Other cover,NA,0.15
C359,KRN,35.74331858,-119.619914,8/7/2019 15:52,TB,Complete,5B,5B-2,Very low density ST. Whole circle pot is covered in tall sedge with Timothy growing below it ,41605,Swamp Timothy,low,0.85
C360,KRN,35.744294,-119.6450751,8/9/2019 14:49,TB,NotFood,14,14-F,All highland species,NA,Other cover,NA,1
C361,KRN,35.74390518,-119.6215472,8/7/2019 16:27,TB,Complete,5B,5B-1,,41605,Swamp Timothy,medium,0.2
C361,KRN,35.74390518,-119.6215472,8/7/2019 16:27,TB,Complete,5B,5B-1,,41605,Swamp Timothy,high,0.8
C365,KRN,35.74404475,-119.6168988,8/7/2019 15:19,LD,Complete,5B,5B-3,,41605,Swamp Timothy,medium,0.1
C365,KRN,35.74404475,-119.6168988,8/7/2019 15:19,LD,Complete,5B,5B-3,,41605,Swamp Timothy,low,0.4
C365,KRN,35.74404475,-119.6168988,8/7/2019 15:19,LD,Complete,5B,5B-3,,NA,Other cover,NA,0.5
C368,KRN,35.74496526,-119.6400727,8/9/2019 14:32,TB,NotFood,14,14-F,Highland species and bromus,NA,Other cover,NA,1
C372,KRN,35.74519823,-119.6387365,8/9/2019 14:35,LD,NotFood,14,1.40E+00,Upland plants,NA,Other cover,NA,1
C374,KRN,35.74439811,-119.6102517,8/7/2019 14:05,TB,Complete,5B,5B-6,,41605,Swamp Timothy,medium,0.25
C374,KRN,35.74439811,-119.6102517,8/7/2019 14:05,TB,Complete,5B,5B-6,,41605,Swamp Timothy,low,0.75
C375,KRN,35.74493869,-119.6198455,8/7/2019 16:36,TB,Complete,5B,5B-1,,41605,Swamp Timothy,low,1
C378,KRN,35.74541348,-119.6175041,8/7/2019 15:27,TB,Complete,5B,5B-3,,41605,Swamp Timothy,low,0.5
C378,KRN,35.74541348,-119.6175041,8/7/2019 15:27,TB,Complete,5B,5B-3,,41605,Swamp Timothy,medium,0.5
C380,KRN,35.74518012,-119.6092237,8/7/2019 14:15,LD,Complete,5B,5B-6,,41605,Swamp Timothy,low,1
C381,KRN,35.74579531,-119.6214673,8/7/2019 16:49,LD,Complete,5B,5B-1,,41605,Swamp Timothy,high,0.05
C381,KRN,35.74579531,-119.6214673,8/7/2019 16:49,LD,Complete,5B,5B-1,,NA,Other cover,NA,0.15
C381,KRN,35.74579531,-119.6214673,8/7/2019 16:49,LD,Complete,5B,5B-1,,41605,Swamp Timothy,medium,0.2
C381,KRN,35.74579531,-119.6214673,8/7/2019 16:49,LD,Complete,5B,5B-1,,41605,Swamp Timothy,low,0.6
C385,KRN,35.74690172,-119.6416494,8/9/2019 14:10,TB,Complete,14,14G-1,,41605,Swamp Timothy,low,0.25
C385,KRN,35.74690172,-119.6416494,8/9/2019 14:10,TB,Complete,14,14G-1,,NA,Other cover,NA,0.75
C388,KRN,35.74737518,-119.6489252,8/9/2019 13:39,LD,Complete,14,14G-1,"60 percent is dry, gray, very dead Timothy. Unmeasurable",41605,Swamp Timothy,low,0.4
C388,KRN,35.74737518,-119.6489252,8/9/2019 13:39,LD,Complete,14,14G-1,"60 percent is dry, gray, very dead Timothy. Unmeasurable",NA,Other cover,NA,0.6
C389,KRN,35.74639094,-119.6138149,8/7/2019 14:40,LD,Complete,5B,5B-5,,41605,Swamp Timothy,low,0.35
C389,KRN,35.74639094,-119.6138149,8/7/2019 14:40,LD,Complete,5B,5B-5,,NA,Other cover,NA,0.65
C390,KRN,35.74619473,-119.6068593,8/7/2019 14:24,TB,Complete,5B,5B-6,,NA,Other cover,NA,0.2
C390,KRN,35.74619473,-119.6068593,8/7/2019 14:24,TB,Complete,5B,5B-6,,41605,Swamp Timothy,low,0.3
C390,KRN,35.74619473,-119.6068593,8/7/2019 14:24,TB,Complete,5B,5B-6,,41605,Swamp Timothy,medium,0.5
C391,KRN,35.74736768,-119.6389768,8/9/2019 14:18,LD,NotFood,14,14G-2,All highland species,NA,Other cover,NA,1
C393,KRN,35.74713562,-119.611462,8/7/2019 16:55,GG,Complete,6A,6A-2,,41605,Swamp Timothy,high,0.05
C393,KRN,35.74713562,-119.611462,8/7/2019 16:55,GG,Complete,6A,6A-2,,NA,Other cover,NA,0.1
C393,KRN,35.74713562,-119.611462,8/7/2019 16:55,GG,Complete,6A,6A-2,,41605,Swamp Timothy,medium,0.2
C393,KRN,35.74713562,-119.611462,8/7/2019 16:55,GG,Complete,6A,6A-2,,41605,Swamp Timothy,low,0.65
C394,KRN,35.74750738,-119.605477,8/6/2019 15:27,LD ,Complete,6A,6A-5,,41605,Swamp Timothy,low,0.4
C394,KRN,35.74750738,-119.605477,8/6/2019 15:27,LD ,Complete,6A,6A-5,,41605,Swamp Timothy,medium,0.6
C395,KRN,35.74805769,-119.6154023,8/7/2019 17:02,TB,Complete,6A,6A-1,,41605,Swamp Timothy,low,1
C398,KRN,35.7477306,-119.6038094,8/6/2019 15:13,TB,Complete,6A,6A-5,,NA,Other cover,NA,0.05
C398,KRN,35.7477306,-119.6038094,8/6/2019 15:13,TB,Complete,6A,6A-5,,41605,Swamp Timothy,medium,0.25
C398,KRN,35.7477306,-119.6038094,8/6/2019 15:13,TB,Complete,6A,6A-5,,41605,Swamp Timothy,low,0.7
C406,KRN,35.75050457,-119.6448142,8/9/2019 14:04,LD,NotFood,14,14G-2,,NA,Other cover,NA,1
C407,KRN,35.7496498,-119.61434,8/7/2019 17:14,LD,Complete,6A,6A-1,,41605,Swamp Timothy,low,1
C408,KRN,35.74929449,-119.6017531,8/6/2019 14:42,JM,Complete,6A,6A-5,,41605,Swamp Timothy,low,1
C410,KRN,35.75115555,-119.6487665,8/9/2019 13:49,TB,Complete,14,14G-1,,41605,Swamp Timothy,medium,0.025
C410,KRN,35.75115555,-119.6487665,8/9/2019 13:49,TB,Complete,14,14G-1,,NA,Other cover,NA,0.475
C410,KRN,35.75115555,-119.6487665,8/9/2019 13:49,TB,Complete,14,14G-1,,41605,Swamp Timothy,low,0.5
C412,KRN,35.7503558,-119.6010447,8/6/2019 15:07,JM,Complete,6A,6A-4,,41605,Swamp Timothy,low,0.1
C412,KRN,35.7503558,-119.6010447,8/6/2019 15:07,JM,Complete,6A,6A-4,,NA,Other cover,NA,0.2
C412,KRN,35.7503558,-119.6010447,8/6/2019 15:07,JM,Complete,6A,6A-4,,41605,Swamp Timothy,high,0.2
C412,KRN,35.7503558,-119.6010447,8/6/2019 15:07,JM,Complete,6A,6A-4,,41605,Swamp Timothy,medium,0.5
C413,KRN,35.75117651,-119.6109589,8/7/2019 17:22,GG,Complete,6A,6A-2,,41605,Swamp Timothy,medium,0.1
C413,KRN,35.75117651,-119.6109589,8/7/2019 17:22,GG,Complete,6A,6A-2,,41605,Swamp Timothy,low,0.9
C414,KRN,35.75098948,-119.6043341,8/6/2019 15:43,JM,Complete,6A,6A-4,,41605,Swamp Timothy,low,0.15
C414,KRN,35.75098948,-119.6043341,8/6/2019 15:43,JM,Complete,6A,6A-4,,41605,Swamp Timothy,high,0.2
C414,KRN,35.75098948,-119.6043341,8/6/2019 15:43,JM,Complete,6A,6A-4,,NA,Other cover,NA,0.25
C414,KRN,35.75098948,-119.6043341,8/6/2019 15:43,JM,Complete,6A,6A-4,,41605,Swamp Timothy,medium,0.4
C415,KRN,35.75095203,-119.6030091,8/6/2019 15:30,JM,Complete,6A,6A-4,,41605,Swamp Timothy,low,0.15
C415,KRN,35.75095203,-119.6030091,8/6/2019 15:30,JM,Complete,6A,6A-4,,41605,Swamp Timothy,high,0.35
C415,KRN,35.75095203,-119.6030091,8/6/2019 15:30,JM,Complete,6A,6A-4,,41605,Swamp Timothy,medium,0.5
C416,KRN,35.75149323,-119.6126036,8/7/2019 17:30,TB,Complete,6A,6A-1,,41605,Swamp Timothy,high,0.05
C416,KRN,35.75149323,-119.6126036,8/7/2019 17:30,TB,Complete,6A,6A-1,,41605,Swamp Timothy,low,0.1
C416,KRN,35.75149323,-119.6126036,8/7/2019 17:30,TB,Complete,6A,6A-1,,41605,Swamp Timothy,medium,0.85
C422,KRN,35.75247986,-119.6092453,8/7/2019 17:12,GG,Complete,6A,6A-2,,41605,Swamp Timothy,low,1
C424,KRN,35.75405188,-119.6459918,8/9/2019 13:59,LD,NotFood,14,14G-2,,NA,Other cover,NA,1
C510,SLW,38.34741935,-121.5054441,8/13/2019 15:59,MF,Complete,LIC,57,,NA,Other cover,NA,0.1
C510,SLW,38.34741935,-121.5054441,8/13/2019 15:59,MF,Complete,LIC,57,,41605,Swamp Timothy,high,0.4
C510,SLW,38.34741935,-121.5054441,8/13/2019 15:59,MF,Complete,LIC,57,,41605,Swamp Timothy,medium,0.5
C511,SLW,38.34761511,-121.499604,8/13/2019 15:01,LD,Complete,LIC,57,,41605,Swamp Timothy,low,0.25
C511,SLW,38.34761511,-121.499604,8/13/2019 15:01,LD,Complete,LIC,57,,502210,Watergrass,low,0.25
C511,SLW,38.34761511,-121.499604,8/13/2019 15:01,LD,Complete,LIC,57,,NA,Other cover,NA,0.5
C512,SLW,38.34817322,-121.5009657,8/13/2019 15:11,BT,Complete,LIC,57,,NA,Other cover,NA,0.1
C512,SLW,38.34817322,-121.5009657,8/13/2019 15:11,BT,Complete,LIC,57,,41605,Swamp Timothy,medium,0.1
C512,SLW,38.34817322,-121.5009657,8/13/2019 15:11,BT,Complete,LIC,57,,41605,Swamp Timothy,high,0.8
C513,SLW,38.34875323,-121.5040435,8/13/2019 15:34,BT,Complete,LIC,57,,502210,Watergrass,low,0.2
C513,SLW,38.34875323,-121.5040435,8/13/2019 15:34,BT,Complete,LIC,57,,41605,Swamp Timothy,medium,0.3
C513,SLW,38.34875323,-121.5040435,8/13/2019 15:34,BT,Complete,LIC,57,,41605,Swamp Timothy,high,0.5
C514,SLW,38.3490454,-121.505754,8/13/2019 15:45,MF,Complete,LIC,57,,41605,Swamp Timothy,medium,0.1
C514,SLW,38.3490454,-121.505754,8/13/2019 15:45,MF,Complete,LIC,57,,41605,Swamp Timothy,high,0.4
C514,SLW,38.3490454,-121.505754,8/13/2019 15:45,MF,Complete,LIC,57,,NA,Other cover,NA,0.5
C515,SLW,38.43139185,-121.4971843,8/12/2019 16:45,LD,Complete,Beach Lake 3,Beach Lake 3,,NA,Other cover,NA,0.4
C515,SLW,38.43139185,-121.4971843,8/12/2019 16:45,LD,Complete,Beach Lake 3,Beach Lake 3,,41605,Swamp Timothy,medium,0.6
C516,SLW,38.43136538,-121.4951227,8/12/2019 17:03,BT,Complete,Beach Lake 3,Beach Lake 3,,NA,Other cover,NA,0.2
C516,SLW,38.43136538,-121.4951227,8/12/2019 17:03,BT,Complete,Beach Lake 3,Beach Lake 3,,41605,Swamp Timothy,high,0.3
C516,SLW,38.43136538,-121.4951227,8/12/2019 17:03,BT,Complete,Beach Lake 3,Beach Lake 3,,41605,Swamp Timothy,medium,0.5
C517,SLW,38.43164889,-121.4961478,8/12/2019 16:55,LD,Complete,Beach Lake 3,Beach Lake 3,,NA,Other cover,NA,0.05
C517,SLW,38.43164889,-121.4961478,8/12/2019 16:55,LD,Complete,Beach Lake 3,Beach Lake 3,,41605,Swamp Timothy,low,0.45
C517,SLW,38.43164889,-121.4961478,8/12/2019 16:55,LD,Complete,Beach Lake 3,Beach Lake 3,,41605,Swamp Timothy,medium,0.5
C518,SLW,38.43162241,-121.4940862,8/12/2019 16:47,JM,Complete,Beach Lake 3,Beach Lake 3,The rest is cattail,41605,Swamp Timothy,high,0.3
C518,SLW,38.43162241,-121.4940862,8/12/2019 16:47,JM,Complete,Beach Lake 3,Beach Lake 3,The rest is cattail,NA,Other cover,NA,0.7
C519,SLW,38.43187501,-121.4927062,8/12/2019 17:00,JM,Complete,Beach Lake 3,Beach Lake 3,50% mowed,41605,Swamp Timothy,medium,0.05
C519,SLW,38.43187501,-121.4927062,8/12/2019 17:00,JM,Complete,Beach Lake 3,Beach Lake 3,50% mowed,NA,Other cover,NA,0.45
C519,SLW,38.43187501,-121.4927062,8/12/2019 17:00,JM,Complete,Beach Lake 3,Beach Lake 3,50% mowed,41605,Swamp Timothy,high,0.5
C520,SLW,38.43216738,-121.4944186,8/12/2019 17:12,JM,Complete,Beach Lake 3,Beach Lake 3,,41605,Swamp Timothy,low,0.3
C520,SLW,38.43216738,-121.4944186,8/12/2019 17:12,JM,Complete,Beach Lake 3,Beach Lake 3,,NA,Other cover,NA,0.3
C520,SLW,38.43216738,-121.4944186,8/12/2019 17:12,JM,Complete,Beach Lake 3,Beach Lake 3,,41605,Swamp Timothy,medium,0.4
C521,SLW,38.43298703,-121.495089,8/12/2019 17:15,BT,NotFood,Beach Lake 1,Beach Lake 1,Upland area. Never inundated with water. ,NA,Other cover,NA,1
C522,SLW,38.43380667,-121.4957594,8/12/2019 17:16,BT,NotFood,Beach Lake 1,Beach Lake 1,Upland area. Never inundated with water. ,NA,Other cover,NA,1
C523,SLW,38.43514038,-121.4943569,8/12/2019 17:30,LD,Complete,Beach Lake 1,Beach Lake 1,,41605,Swamp Timothy,medium,0.1
C523,SLW,38.43514038,-121.4943569,8/12/2019 17:30,LD,Complete,Beach Lake 1,Beach Lake 1,,41605,Swamp Timothy,low,0.3
C523,SLW,38.43514038,-121.4943569,8/12/2019 17:30,LD,Complete,Beach Lake 1,Beach Lake 1,,NA,Other cover,NA,0.6
C524,SLW,38.43566326,-121.4929711,8/12/2019 17:44,JM,Complete,Beach Lake 1,Beach Lake 1,,41605,Swamp Timothy,low,0.1
C524,SLW,38.43566326,-121.4929711,8/12/2019 17:44,JM,Complete,Beach Lake 1,Beach Lake 1,,41605,Swamp Timothy,high,0.15
C524,SLW,38.43566326,-121.4929711,8/12/2019 17:44,JM,Complete,Beach Lake 1,Beach Lake 1,,NA,Other cover,NA,0.75
C525,SLW,38.43623031,-121.4950216,8/12/2019 17:25,JM,NotFood,Beach Lake 1,Beach Lake 1,Cocklebur hell- about to be mowed ,NA,Other cover,NA,1
C526,SLW,38.43673993,-121.492605,8/12/2019 17:31,JM,Complete,Beach Lake 1,Beach Lake 1,,41605,Swamp Timothy,low,0.3
C526,SLW,38.43673993,-121.492605,8/12/2019 17:31,JM,Complete,Beach Lake 1,Beach Lake 1,,NA,Other cover,NA,0.7
C529,CLS,39.12985377,-122.0242279,,JM,Complete,T27,T27.3,,NA,Other cover,NA,1
C533,CLS,39.14553769,-122.0576854,8/20/2019 17:47,JM,Complete,T15,T15:1,,41605,Swamp Timothy,medium,0.05
C533,CLS,39.14553769,-122.0576854,8/20/2019 17:47,JM,Complete,T15,T15:1,,41605,Swamp Timothy,high,0.95
C535,CLS,39.1458164,-122.0587232,8/20/2019 17:41,JM,Complete,T15,T15:1,,41605,Swamp Timothy,low,0.3
C535,CLS,39.1458164,-122.0587232,8/20/2019 17:41,JM,Complete,T15,T15:1,,41605,Swamp Timothy,medium,0.35
C535,CLS,39.1458164,-122.0587232,8/20/2019 17:41,JM,Complete,T15,T15:1,,41605,Swamp Timothy,high,0.35
C537,CLS,39.14558592,-122.0306066,8/20/2019 16:57,JM,Complete,T17,T17,,41605,Swamp Timothy,medium,0.05
C537,CLS,39.14558592,-122.0306066,8/20/2019 16:57,JM,Complete,T17,T17,,41605,Swamp Timothy,high,0.95
C538,CLS,39.14557147,-122.0288711,8/20/2019 16:45,JM,Complete,T17,T17,,NA,Other cover,NA,0.15
C538,CLS,39.14557147,-122.0288711,8/20/2019 16:45,JM,Complete,T17,T17,,41605,Swamp Timothy,low,0.25
C538,CLS,39.14557147,-122.0288711,8/20/2019 16:45,JM,Complete,T17,T17,,41605,Swamp Timothy,high,0.25
C538,CLS,39.14557147,-122.0288711,8/20/2019 16:45,JM,Complete,T17,T17,,41605,Swamp Timothy,medium,0.35
C541,CLS,39.14716508,-122.0583581,8/20/2019 17:55,JM,Complete,T15,T15:1,,41605,Swamp Timothy,high,0.3
C541,CLS,39.14716508,-122.0583581,8/20/2019 17:55,JM,Complete,T15,T15:1,,41605,Swamp Timothy,medium,0.7
C543,CLS,39.14694317,-122.0312823,8/20/2019 16:28,JM,Complete,T17,T17,,NA,Other cover,NA,0.05
C543,CLS,39.14694317,-122.0312823,8/20/2019 16:28,JM,Complete,T17,T17,,502210,Watergrass,high,0.15
C543,CLS,39.14694317,-122.0312823,8/20/2019 16:28,JM,Complete,T17,T17,,41605,Swamp Timothy,low,0.25
C543,CLS,39.14694317,-122.0312823,8/20/2019 16:28,JM,Complete,T17,T17,,41605,Swamp Timothy,medium,0.55
C544,CLS,39.14692873,-122.0295467,8/20/2019 16:36,JM,Complete,T17,T17,,41605,Swamp Timothy,low,0.025
C544,CLS,39.14692873,-122.0295467,8/20/2019 16:36,JM,Complete,T17,T17,,41605,Swamp Timothy,medium,0.025
C544,CLS,39.14692873,-122.0295467,8/20/2019 16:36,JM,Complete,T17,T17,,41605,Swamp Timothy,high,0.95
C547,CLS,39.14829753,-122.0316109,8/20/2019 16:13,JM,Complete,T17,T17,,41605,Swamp Timothy,low,0.1
C547,CLS,39.14829753,-122.0316109,8/20/2019 16:13,JM,Complete,T17,T17,,41605,Swamp Timothy,medium,0.3
C547,CLS,39.14829753,-122.0316109,8/20/2019 16:13,JM,Complete,T17,T17,,41605,Swamp Timothy,high,0.6
C550,CLS,39.14933026,-122.0586764,8/20/2019 18:08,JM,NotFood,T15,T15:1,All bull rush,NA,Other cover,NA,1
C555,CLS,39.14993947,-122.0340187,8/20/2019 16:03,JM,Complete,T17,T17,,41605,Swamp Timothy,low,0.2
C555,CLS,39.14993947,-122.0340187,8/20/2019 16:03,JM,Complete,T17,T17,,41605,Swamp Timothy,medium,0.4
C555,CLS,39.14993947,-122.0340187,8/20/2019 16:03,JM,Complete,T17,T17,,41605,Swamp Timothy,high,0.4
C559,CLS,39.15122234,-122.0586512,8/20/2019 18:15,JM,Complete,T15,T15:1,,502210,Watergrass,low,0.2
C559,CLS,39.15122234,-122.0586512,8/20/2019 18:15,JM,Complete,T15,T15:1,,41605,Swamp Timothy,low,0.45
C559,CLS,39.15122234,-122.0586512,8/20/2019 18:15,JM,Complete,T15,T15:1,,41605,Swamp Timothy,medium,0.55
C561,CLS,39.15175452,-122.0576025,8/20/2019 18:23,JM,Complete,T15,T15:1,,41605,Swamp Timothy,high,0.45
C561,CLS,39.15175452,-122.0576025,8/20/2019 18:23,JM,Complete,T15,T15:1,,41605,Swamp Timothy,medium,0.55
C563,CLS,39.15273682,-122.0454377,8/20/2019 18:40,JM,Complete,T13A,T13A,,41605,Swamp Timothy,low,0.15
C563,CLS,39.15273682,-122.0454377,8/20/2019 18:40,JM,Complete,T13A,T13A,,41605,Swamp Timothy,medium,0.35
C563,CLS,39.15273682,-122.0454377,8/20/2019 18:40,JM,Complete,T13A,T13A,,41605,Swamp Timothy,high,0.5
C564,CLS,39.15406552,-122.0426422,8/20/2019 18:49,JM,Complete,T13A,T13A,,NA,Other cover,NA,0.05
C564,CLS,39.15406552,-122.0426422,8/20/2019 18:49,JM,Complete,T13A,T13A,,41605,Swamp Timothy,high,0.95
C565,CLS,39.1548935,-122.0447142,8/20/2019 19:01,JM,Complete,T13A,T13A,,41605,Swamp Timothy,high,0.4
C565,CLS,39.1548935,-122.0447142,8/20/2019 19:01,JM,Complete,T13A,T13A,,41605,Swamp Timothy,medium,0.6
C566,CLS,39.15678841,-122.0450358,8/20/2019 19:12,TB,Complete,T13A,T13A,,NA,Other cover,NA,0.1
C566,CLS,39.15678841,-122.0450358,8/20/2019 19:12,TB,Complete,T13A,T13A,,41605,Swamp Timothy,medium,0.1
C566,CLS,39.15678841,-122.0450358,8/20/2019 19:12,TB,Complete,T13A,T13A,,41605,Swamp Timothy,high,0.8
C567,CLS,39.15784965,-122.0425909,8/20/2019 19:27,JM,Complete,T13A,T13A,,41605,Swamp Timothy,low,0.15
C567,CLS,39.15784965,-122.0425909,8/20/2019 19:27,JM,Complete,T13A,T13A,,41605,Swamp Timothy,high,0.85
C568,CLS,39.15841303,-122.045361,8/20/2019 19:17,JM,Complete,T13A,T13A,,41605,Swamp Timothy,low,0.05
C568,CLS,39.15841303,-122.045361,8/20/2019 19:17,JM,Complete,T13A,T13A,,41605,Swamp Timothy,medium,0.05
C568,CLS,39.15841303,-122.045361,8/20/2019 19:17,JM,Complete,T13A,T13A,,41605,Swamp Timothy,high,0.9
