GlobalID_Qdt,decimalLatitude,decimalLongitude,LIT,unitName,subunitName,recordedBy,eventDate,quadratSize,managementAction,taxonID,vernacularName,stratum,eventRemarks,plantHeight,nSeedHeads,GlobalID_seed,measurementType,measurementValue
512,-121.4927387,38.43194784,SLW,Beach Lake 3,Beach Lake 3,AA,8/12/2019 17:04,15x15cm,Mowed,41605,Swamp Timothy,medium,Mowed,13,6,512_5,sh_length_mm,1
513,-121.4950978,38.4313819,SLW,Beach Lake 3,Beach Lake 3,BT,8/12/2019 17:06,5x5cm,None,41605,Swamp Timothy,medium,,9,24,513_5,sh_length_mm,1
513,-121.4950978,38.4313819,SLW,Beach Lake 3,Beach Lake 3,BT,8/12/2019 17:06,5x5cm,None,41605,Swamp Timothy,medium,,9,24,513_3,sh_length_mm,1.2
513,-121.4950978,38.4313819,SLW,Beach Lake 3,Beach Lake 3,BT,8/12/2019 17:06,5x5cm,None,41605,Swamp Timothy,medium,,9,24,513_1,sh_length_mm,1.4
513,-121.4950978,38.4313819,SLW,Beach Lake 3,Beach Lake 3,BT,8/12/2019 17:06,5x5cm,None,41605,Swamp Timothy,medium,,9,24,513_4,sh_length_mm,1.6
513,-121.4950978,38.4313819,SLW,Beach Lake 3,Beach Lake 3,BT,8/12/2019 17:06,5x5cm,None,41605,Swamp Timothy,medium,,9,24,513_2,sh_length_mm,1.7
514,-121.4950862,38.43143286,SLW,Beach Lake 3,Beach Lake 3,BT,8/12/2019 17:08,5x5cm,None,41605,Swamp Timothy,medium,,6,10,514_1,sh_length_mm,1
514,-121.4950862,38.43143286,SLW,Beach Lake 3,Beach Lake 3,BT,8/12/2019 17:08,5x5cm,None,41605,Swamp Timothy,medium,,6,10,514_5,sh_length_mm,1
514,-121.4950862,38.43143286,SLW,Beach Lake 3,Beach Lake 3,BT,8/12/2019 17:08,5x5cm,None,41605,Swamp Timothy,medium,,6,10,514_3,sh_length_mm,1.3
514,-121.4950862,38.43143286,SLW,Beach Lake 3,Beach Lake 3,BT,8/12/2019 17:08,5x5cm,None,41605,Swamp Timothy,medium,,6,10,514_4,sh_length_mm,1.3
514,-121.4950862,38.43143286,SLW,Beach Lake 3,Beach Lake 3,BT,8/12/2019 17:08,5x5cm,None,41605,Swamp Timothy,medium,,6,10,514_2,sh_length_mm,1.6
515,-121.4943796,38.43216984,SLW,Beach Lake 3,Beach Lake 3,AA,8/12/2019 17:14,15x15cm,None,,,,,3.5,56,515_3,sh_length_mm,0.5
515,-121.4943796,38.43216984,SLW,Beach Lake 3,Beach Lake 3,AA,8/12/2019 17:14,15x15cm,None,,,,,3.5,56,515_1,sh_length_mm,1
515,-121.4943796,38.43216984,SLW,Beach Lake 3,Beach Lake 3,AA,8/12/2019 17:14,15x15cm,None,,,,,3.5,56,515_2,sh_length_mm,1
515,-121.4943796,38.43216984,SLW,Beach Lake 3,Beach Lake 3,AA,8/12/2019 17:14,15x15cm,None,,,,,3.5,56,515_4,sh_length_mm,1
515,-121.4943796,38.43216984,SLW,Beach Lake 3,Beach Lake 3,AA,8/12/2019 17:14,15x15cm,None,,,,,3.5,56,515_5,sh_length_mm,1
516,-121.494315,38.43203045,SLW,Beach Lake 3,Beach Lake 3,AA,8/12/2019 17:16,15x15cm,None,502210,Watergrass,low,,6.5,14,516_1,sh_length_mm,0.5
516,-121.494315,38.43203045,SLW,Beach Lake 3,Beach Lake 3,AA,8/12/2019 17:16,15x15cm,None,502210,Watergrass,low,,6.5,14,516_4,sh_length_mm,0.5
516,-121.494315,38.43203045,SLW,Beach Lake 3,Beach Lake 3,AA,8/12/2019 17:16,15x15cm,None,502210,Watergrass,low,,6.5,14,516_2,sh_length_mm,1
516,-121.494315,38.43203045,SLW,Beach Lake 3,Beach Lake 3,AA,8/12/2019 17:16,15x15cm,None,502210,Watergrass,low,,6.5,14,516_3,sh_length_mm,1
516,-121.494315,38.43203045,SLW,Beach Lake 3,Beach Lake 3,AA,8/12/2019 17:16,15x15cm,None,502210,Watergrass,low,,6.5,14,516_5,sh_length_mm,1
517,-121.4943523,38.43513238,SLW,Beach Lake 1,Beach Lake 1,BT,8/12/2019 17:31,5x5cm,None,41605,Swamp Timothy,low,,4,9,517_2,sh_length_mm,0.7
517,-121.4943523,38.43513238,SLW,Beach Lake 1,Beach Lake 1,BT,8/12/2019 17:31,5x5cm,None,41605,Swamp Timothy,low,,4,9,517_1,sh_length_mm,0.8
517,-121.4943523,38.43513238,SLW,Beach Lake 1,Beach Lake 1,BT,8/12/2019 17:31,5x5cm,None,41605,Swamp Timothy,low,,4,9,517_4,sh_length_mm,0.9
517,-121.4943523,38.43513238,SLW,Beach Lake 1,Beach Lake 1,BT,8/12/2019 17:31,5x5cm,None,41605,Swamp Timothy,low,,4,9,517_3,sh_length_mm,1.1
517,-121.4943523,38.43513238,SLW,Beach Lake 1,Beach Lake 1,BT,8/12/2019 17:31,5x5cm,None,41605,Swamp Timothy,low,,4,9,517_5,sh_length_mm,1.1
518,-121.494382,38.43511008,SLW,Beach Lake 1,Beach Lake 1,BT,8/12/2019 17:32,15x15cm,None,41605,Swamp Timothy,low,,4.5,10,518_3,sh_length_mm,0.7
518,-121.494382,38.43511008,SLW,Beach Lake 1,Beach Lake 1,BT,8/12/2019 17:32,15x15cm,None,41605,Swamp Timothy,low,,4.5,10,518_2,sh_length_mm,0.8
518,-121.494382,38.43511008,SLW,Beach Lake 1,Beach Lake 1,BT,8/12/2019 17:32,15x15cm,None,41605,Swamp Timothy,low,,4.5,10,518_1,sh_length_mm,0.9
518,-121.494382,38.43511008,SLW,Beach Lake 1,Beach Lake 1,BT,8/12/2019 17:32,15x15cm,None,41605,Swamp Timothy,low,,4.5,10,518_5,sh_length_mm,0.9
518,-121.494382,38.43511008,SLW,Beach Lake 1,Beach Lake 1,BT,8/12/2019 17:32,15x15cm,None,41605,Swamp Timothy,low,,4.5,10,518_4,sh_length_mm,1
519,-121.4925937,38.43676199,SLW,Beach Lake 1,Beach Lake 1,JM,8/12/2019 17:33,15x15cm,None,41605,Swamp Timothy,low,,12,5,519_5,sh_length_mm,1.2
519,-121.4925937,38.43676199,SLW,Beach Lake 1,Beach Lake 1,JM,8/12/2019 17:33,15x15cm,None,41605,Swamp Timothy,low,,12,5,519_2,sh_length_mm,1.5
519,-121.4925937,38.43676199,SLW,Beach Lake 1,Beach Lake 1,JM,8/12/2019 17:33,15x15cm,None,41605,Swamp Timothy,low,,12,5,519_3,sh_length_mm,1.5
519,-121.4925937,38.43676199,SLW,Beach Lake 1,Beach Lake 1,JM,8/12/2019 17:33,15x15cm,None,41605,Swamp Timothy,low,,12,5,519_1,sh_length_mm,2
519,-121.4925937,38.43676199,SLW,Beach Lake 1,Beach Lake 1,JM,8/12/2019 17:33,15x15cm,None,41605,Swamp Timothy,low,,12,5,519_4,sh_length_mm,2
520,-121.492571,38.43674443,SLW,Beach Lake 1,Beach Lake 1,AA,8/12/2019 17:36,15x15cm,None,,,,,7,3,520_2,sh_length_mm,1
520,-121.492571,38.43674443,SLW,Beach Lake 1,Beach Lake 1,AA,8/12/2019 17:36,15x15cm,None,,,,,7,3,520_5,sh_length_mm,1
520,-121.492571,38.43674443,SLW,Beach Lake 1,Beach Lake 1,AA,8/12/2019 17:36,15x15cm,None,,,,,7,3,520_1,sh_length_mm,1.2
520,-121.492571,38.43674443,SLW,Beach Lake 1,Beach Lake 1,AA,8/12/2019 17:36,15x15cm,None,,,,,7,3,520_3,sh_length_mm,1.2
520,-121.492571,38.43674443,SLW,Beach Lake 1,Beach Lake 1,AA,8/12/2019 17:36,15x15cm,None,,,,,7,3,520_4,sh_length_mm,1.7
521,-121.4929993,38.43563961,SLW,Beach Lake 1,Beach Lake 1,AA,8/12/2019 17:45,5x5cm,None,41605,Swamp Timothy,high,,13,11,521_5,sh_length_mm,1
521,-121.4929993,38.43563961,SLW,Beach Lake 1,Beach Lake 1,AA,8/12/2019 17:45,5x5cm,None,41605,Swamp Timothy,high,,13,11,521_3,sh_length_mm,1.5
521,-121.4929993,38.43563961,SLW,Beach Lake 1,Beach Lake 1,AA,8/12/2019 17:45,5x5cm,None,41605,Swamp Timothy,high,,13,11,521_1,sh_length_mm,1.8
521,-121.4929993,38.43563961,SLW,Beach Lake 1,Beach Lake 1,AA,8/12/2019 17:45,5x5cm,None,41605,Swamp Timothy,high,,13,11,521_2,sh_length_mm,1.8
521,-121.4929993,38.43563961,SLW,Beach Lake 1,Beach Lake 1,AA,8/12/2019 17:45,5x5cm,None,41605,Swamp Timothy,high,,13,11,521_4,sh_length_mm,1.8
522,-121.4930068,38.43567926,SLW,Beach Lake 1,Beach Lake 1,AA,8/12/2019 17:47,15x15cm,None,41605,Swamp Timothy,low,,11,11,522_4,sh_length_mm,0.7
522,-121.4930068,38.43567926,SLW,Beach Lake 1,Beach Lake 1,AA,8/12/2019 17:47,15x15cm,None,41605,Swamp Timothy,low,,11,11,522_3,sh_length_mm,1
522,-121.4930068,38.43567926,SLW,Beach Lake 1,Beach Lake 1,AA,8/12/2019 17:47,15x15cm,None,41605,Swamp Timothy,low,,11,11,522_5,sh_length_mm,1
522,-121.4930068,38.43567926,SLW,Beach Lake 1,Beach Lake 1,AA,8/12/2019 17:47,15x15cm,None,41605,Swamp Timothy,low,,11,11,522_1,sh_length_mm,1.2
522,-121.4930068,38.43567926,SLW,Beach Lake 1,Beach Lake 1,AA,8/12/2019 17:47,15x15cm,None,41605,Swamp Timothy,low,,11,11,522_2,sh_length_mm,2
523,-121.4952653,38.35920633,SLW,HQ-7,27a,AA,8/12/2019 18:41,30x30cm,None,502210,Watergrass,high,,54,30,523_2,sh_length_mm,6
523,-121.4952653,38.35920633,SLW,HQ-7,27a,AA,8/12/2019 18:41,30x30cm,None,502210,Watergrass,high,,54,30,523_2,f2t_length_mm,7
523,-121.4952653,38.35920633,SLW,HQ-7,27a,AA,8/12/2019 18:41,30x30cm,None,502210,Watergrass,high,,54,30,523_5,sh_length_mm,8
523,-121.4952653,38.35920633,SLW,HQ-7,27a,AA,8/12/2019 18:41,30x30cm,None,502210,Watergrass,high,,54,30,523_1,f2t_length_mm,10
523,-121.4952653,38.35920633,SLW,HQ-7,27a,AA,8/12/2019 18:41,30x30cm,None,502210,Watergrass,high,,54,30,523_4,sh_length_mm,10
523,-121.4952653,38.35920633,SLW,HQ-7,27a,AA,8/12/2019 18:41,30x30cm,None,502210,Watergrass,high,,54,30,523_3,sh_length_mm,11
523,-121.4952653,38.35920633,SLW,HQ-7,27a,AA,8/12/2019 18:41,30x30cm,None,502210,Watergrass,high,,54,30,523_5,f2t_length_mm,12
523,-121.4952653,38.35920633,SLW,HQ-7,27a,AA,8/12/2019 18:41,30x30cm,None,502210,Watergrass,high,,54,30,523_4,f2t_length_mm,21
523,-121.4952653,38.35920633,SLW,HQ-7,27a,AA,8/12/2019 18:41,30x30cm,None,502210,Watergrass,high,,54,30,523_3,f2t_length_mm,23
524,-121.4952626,38.35923093,SLW,HQ-7,27a,AA,8/12/2019 18:44,5x5cm,None,41605,Swamp Timothy,high,,15,73,524_1,sh_length_mm,1
524,-121.4952626,38.35923093,SLW,HQ-7,27a,AA,8/12/2019 18:44,5x5cm,None,41605,Swamp Timothy,high,,15,73,524_2,sh_length_mm,1
524,-121.4952626,38.35923093,SLW,HQ-7,27a,AA,8/12/2019 18:44,5x5cm,None,41605,Swamp Timothy,high,,15,73,524_4,sh_length_mm,1.5
524,-121.4952626,38.35923093,SLW,HQ-7,27a,AA,8/12/2019 18:44,5x5cm,None,41605,Swamp Timothy,high,,15,73,524_5,sh_length_mm,1.5
524,-121.4952626,38.35923093,SLW,HQ-7,27a,AA,8/12/2019 18:44,5x5cm,None,41605,Swamp Timothy,high,,15,73,524_3,sh_length_mm,2
525,-121.4928264,38.35967446,SLW,HQ-7,27a,BT,8/12/2019 18:46,5x5cm,None,41605,Swamp Timothy,high,,18,36,525_2,sh_length_mm,1.2
525,-121.4928264,38.35967446,SLW,HQ-7,27a,BT,8/12/2019 18:46,5x5cm,None,41605,Swamp Timothy,high,,18,36,525_3,sh_length_mm,1.5
525,-121.4928264,38.35967446,SLW,HQ-7,27a,BT,8/12/2019 18:46,5x5cm,None,41605,Swamp Timothy,high,,18,36,525_4,sh_length_mm,1.7
525,-121.4928264,38.35967446,SLW,HQ-7,27a,BT,8/12/2019 18:46,5x5cm,None,41605,Swamp Timothy,high,,18,36,525_5,sh_length_mm,1.8
525,-121.4928264,38.35967446,SLW,HQ-7,27a,BT,8/12/2019 18:46,5x5cm,None,41605,Swamp Timothy,high,,18,36,525_1,sh_length_mm,2.1
526,-121.4927814,38.35965694,SLW,HQ-7,27a,BT,8/12/2019 18:48,5x5cm,None,41605,Swamp Timothy,high,,18,19,526_2,sh_length_mm,1.4
526,-121.4927814,38.35965694,SLW,HQ-7,27a,BT,8/12/2019 18:48,5x5cm,None,41605,Swamp Timothy,high,,18,19,526_1,sh_length_mm,1.5
526,-121.4927814,38.35965694,SLW,HQ-7,27a,BT,8/12/2019 18:48,5x5cm,None,41605,Swamp Timothy,high,,18,19,526_3,sh_length_mm,1.5
526,-121.4927814,38.35965694,SLW,HQ-7,27a,BT,8/12/2019 18:48,5x5cm,None,41605,Swamp Timothy,high,,18,19,526_4,sh_length_mm,1.6
526,-121.4927814,38.35965694,SLW,HQ-7,27a,BT,8/12/2019 18:48,5x5cm,None,41605,Swamp Timothy,high,,18,19,526_5,sh_length_mm,1.9
527,-121.4952594,38.35814036,SLW,HQ-7,27a,AA,8/12/2019 18:54,5x5cm,None,41605,Swamp Timothy,high,,5.5,135,527_1,sh_length_mm,0.1
527,-121.4952594,38.35814036,SLW,HQ-7,27a,AA,8/12/2019 18:54,5x5cm,None,41605,Swamp Timothy,high,,5.5,135,527_5,sh_length_mm,0.1
527,-121.4952594,38.35814036,SLW,HQ-7,27a,AA,8/12/2019 18:54,5x5cm,None,41605,Swamp Timothy,high,,5.5,135,527_2,sh_length_mm,0.2
527,-121.4952594,38.35814036,SLW,HQ-7,27a,AA,8/12/2019 18:54,5x5cm,None,41605,Swamp Timothy,high,,5.5,135,527_4,sh_length_mm,0.2
527,-121.4952594,38.35814036,SLW,HQ-7,27a,AA,8/12/2019 18:54,5x5cm,None,41605,Swamp Timothy,high,,5.5,135,527_3,sh_length_mm,0.5
528,-121.4922009,38.35989725,SLW,HQ-7,27a,BT,8/12/2019 18:56,5x5cm,None,41605,Swamp Timothy,medium,,15,48,528_3,sh_length_mm,1
528,-121.4922009,38.35989725,SLW,HQ-7,27a,BT,8/12/2019 18:56,5x5cm,None,41605,Swamp Timothy,medium,,15,48,528_2,sh_length_mm,1.2
528,-121.4922009,38.35989725,SLW,HQ-7,27a,BT,8/12/2019 18:56,5x5cm,None,41605,Swamp Timothy,medium,,15,48,528_4,sh_length_mm,1.2
528,-121.4922009,38.35989725,SLW,HQ-7,27a,BT,8/12/2019 18:56,5x5cm,None,41605,Swamp Timothy,medium,,15,48,528_1,sh_length_mm,1.3
528,-121.4922009,38.35989725,SLW,HQ-7,27a,BT,8/12/2019 18:56,5x5cm,None,41605,Swamp Timothy,medium,,15,48,528_5,sh_length_mm,1.5
529,-121.4922123,38.35989256,SLW,HQ-7,27a,BT,8/12/2019 18:57,5x5cm,None,41605,Swamp Timothy,high,,21,74,529_2,sh_length_mm,1
529,-121.4922123,38.35989256,SLW,HQ-7,27a,BT,8/12/2019 18:57,5x5cm,None,41605,Swamp Timothy,high,,21,74,529_1,sh_length_mm,1.2
529,-121.4922123,38.35989256,SLW,HQ-7,27a,BT,8/12/2019 18:57,5x5cm,None,41605,Swamp Timothy,high,,21,74,529_5,sh_length_mm,1.3
529,-121.4922123,38.35989256,SLW,HQ-7,27a,BT,8/12/2019 18:57,5x5cm,None,41605,Swamp Timothy,high,,21,74,529_3,sh_length_mm,1.4
529,-121.4922123,38.35989256,SLW,HQ-7,27a,BT,8/12/2019 18:57,5x5cm,None,41605,Swamp Timothy,high,,21,74,529_4,sh_length_mm,1.5
530,-121.4952804,38.35816031,SLW,HQ-7,27a,AA,8/12/2019 19:01,15x15cm,None,41605,Swamp Timothy,low,,2.5,0,530_5,sh_length_mm,0.05
530,-121.4952804,38.35816031,SLW,HQ-7,27a,AA,8/12/2019 19:01,15x15cm,None,41605,Swamp Timothy,low,,2.5,0,530_2,sh_length_mm,0.2
530,-121.4952804,38.35816031,SLW,HQ-7,27a,AA,8/12/2019 19:01,15x15cm,None,41605,Swamp Timothy,low,,2.5,0,530_1,sh_length_mm,0.5
530,-121.4952804,38.35816031,SLW,HQ-7,27a,AA,8/12/2019 19:01,15x15cm,None,41605,Swamp Timothy,low,,2.5,0,530_3,sh_length_mm,0.5
530,-121.4952804,38.35816031,SLW,HQ-7,27a,AA,8/12/2019 19:01,15x15cm,None,41605,Swamp Timothy,low,,2.5,0,530_4,sh_length_mm,0.5
531,-121.4921776,38.35862924,SLW,HQ-7,27a,BT,8/12/2019 19:06,5x5cm,None,41605,Swamp Timothy,medium,,11,15,531_4,sh_length_mm,1.5
531,-121.4921776,38.35862924,SLW,HQ-7,27a,BT,8/12/2019 19:06,5x5cm,None,41605,Swamp Timothy,medium,,11,15,531_5,sh_length_mm,1.5
531,-121.4921776,38.35862924,SLW,HQ-7,27a,BT,8/12/2019 19:06,5x5cm,None,41605,Swamp Timothy,medium,,11,15,531_1,sh_length_mm,1.6
531,-121.4921776,38.35862924,SLW,HQ-7,27a,BT,8/12/2019 19:06,5x5cm,None,41605,Swamp Timothy,medium,,11,15,531_3,sh_length_mm,1.7
531,-121.4921776,38.35862924,SLW,HQ-7,27a,BT,8/12/2019 19:06,5x5cm,None,41605,Swamp Timothy,medium,,11,15,531_2,sh_length_mm,1.9
532,-121.4922217,38.35858712,SLW,HQ-7,27a,BT,8/12/2019 19:08,15x15cm,None,41605,Swamp Timothy,low,"Height is over story of cocklebur, height of Timothy is 8 cm",28,28,532_1,sh_length_mm,1
532,-121.4922217,38.35858712,SLW,HQ-7,27a,BT,8/12/2019 19:08,15x15cm,None,41605,Swamp Timothy,low,"Height is over story of cocklebur, height of Timothy is 8 cm",28,28,532_2,sh_length_mm,1.1
532,-121.4922217,38.35858712,SLW,HQ-7,27a,BT,8/12/2019 19:08,15x15cm,None,41605,Swamp Timothy,low,"Height is over story of cocklebur, height of Timothy is 8 cm",28,28,532_5,sh_length_mm,1.2
532,-121.4922217,38.35858712,SLW,HQ-7,27a,BT,8/12/2019 19:08,15x15cm,None,41605,Swamp Timothy,low,"Height is over story of cocklebur, height of Timothy is 8 cm",28,28,532_3,sh_length_mm,1.3
532,-121.4922217,38.35858712,SLW,HQ-7,27a,BT,8/12/2019 19:08,15x15cm,None,41605,Swamp Timothy,low,"Height is over story of cocklebur, height of Timothy is 8 cm",28,28,532_4,sh_length_mm,1.8
533,-121.4962721,38.35899758,SLW,HQ-7,27a,AA,8/12/2019 7:09,5x5cm,None,41605,Swamp Timothy,high,Mixed with smartweed,19,48,533_2,sh_length_mm,1
533,-121.4962721,38.35899758,SLW,HQ-7,27a,AA,8/12/2019 7:09,5x5cm,None,41605,Swamp Timothy,high,Mixed with smartweed,19,48,533_3,sh_length_mm,1
533,-121.4962721,38.35899758,SLW,HQ-7,27a,AA,8/12/2019 7:09,5x5cm,None,41605,Swamp Timothy,high,Mixed with smartweed,19,48,533_5,sh_length_mm,1
533,-121.4962721,38.35899758,SLW,HQ-7,27a,AA,8/12/2019 7:09,5x5cm,None,41605,Swamp Timothy,high,Mixed with smartweed,19,48,533_1,sh_length_mm,1.5
533,-121.4962721,38.35899758,SLW,HQ-7,27a,AA,8/12/2019 7:09,5x5cm,None,41605,Swamp Timothy,high,Mixed with smartweed,19,48,533_4,sh_length_mm,1.7
534,-121.4962367,38.35897839,SLW,HQ-7,27a,AA,8/12/2019 19:11,5x5cm,None,41605,Swamp Timothy,high,Mixed with smartweed,17,18,534_2,sh_length_mm,1
534,-121.4962367,38.35897839,SLW,HQ-7,27a,AA,8/12/2019 19:11,5x5cm,None,41605,Swamp Timothy,high,Mixed with smartweed,17,18,534_3,sh_length_mm,1
534,-121.4962367,38.35897839,SLW,HQ-7,27a,AA,8/12/2019 19:11,5x5cm,None,41605,Swamp Timothy,high,Mixed with smartweed,17,18,534_5,sh_length_mm,1
534,-121.4962367,38.35897839,SLW,HQ-7,27a,AA,8/12/2019 19:11,5x5cm,None,41605,Swamp Timothy,high,Mixed with smartweed,17,18,534_1,sh_length_mm,1.5
534,-121.4962367,38.35897839,SLW,HQ-7,27a,AA,8/12/2019 19:11,5x5cm,None,41605,Swamp Timothy,high,Mixed with smartweed,17,18,534_4,sh_length_mm,1.7
536,-121.49967,38.34766035,SLW,LIC,57,BT,8/13/2019 15:05,5x5cm,None,41605,Swamp Timothy,medium,,17,7,536_2,sh_length_mm,0.2
536,-121.49967,38.34766035,SLW,LIC,57,BT,8/13/2019 15:05,5x5cm,None,41605,Swamp Timothy,medium,,17,7,536_1,sh_length_mm,0.9
536,-121.49967,38.34766035,SLW,LIC,57,BT,8/13/2019 15:05,5x5cm,None,41605,Swamp Timothy,medium,,17,7,536_4,sh_length_mm,1.1
536,-121.49967,38.34766035,SLW,LIC,57,BT,8/13/2019 15:05,5x5cm,None,41605,Swamp Timothy,medium,,17,7,536_3,sh_length_mm,1.3
536,-121.49967,38.34766035,SLW,LIC,57,BT,8/13/2019 15:05,5x5cm,None,41605,Swamp Timothy,medium,,17,7,536_5,sh_length_mm,1.9
537,-121.5009703,38.34817332,SLW,LIC,57,BT,8/13/2019 15:12,5x5cm,None,41605,Swamp Timothy,high,,3,26,537_3,sh_length_mm,0.7
537,-121.5009703,38.34817332,SLW,LIC,57,BT,8/13/2019 15:12,5x5cm,None,41605,Swamp Timothy,high,,3,26,537_5,sh_length_mm,0.8
537,-121.5009703,38.34817332,SLW,LIC,57,BT,8/13/2019 15:12,5x5cm,None,41605,Swamp Timothy,high,,3,26,537_4,sh_length_mm,0.9
537,-121.5009703,38.34817332,SLW,LIC,57,BT,8/13/2019 15:12,5x5cm,None,41605,Swamp Timothy,high,,3,26,537_2,sh_length_mm,1
537,-121.5009703,38.34817332,SLW,LIC,57,BT,8/13/2019 15:12,5x5cm,None,41605,Swamp Timothy,high,,3,26,537_1,sh_length_mm,1.4
538,-121.5009703,38.34817332,SLW,LIC,57,BT,8/13/2019 15:14,5x5cm,None,41605,Swamp Timothy,high,,2.5,23,538_2,sh_length_mm,0.6
538,-121.5009703,38.34817332,SLW,LIC,57,BT,8/13/2019 15:14,5x5cm,None,41605,Swamp Timothy,high,,2.5,23,538_3,sh_length_mm,0.6
538,-121.5009703,38.34817332,SLW,LIC,57,BT,8/13/2019 15:14,5x5cm,None,41605,Swamp Timothy,high,,2.5,23,538_1,sh_length_mm,0.7
538,-121.5009703,38.34817332,SLW,LIC,57,BT,8/13/2019 15:14,5x5cm,None,41605,Swamp Timothy,high,,2.5,23,538_5,sh_length_mm,0.7
538,-121.5009703,38.34817332,SLW,LIC,57,BT,8/13/2019 15:14,5x5cm,None,41605,Swamp Timothy,high,,2.5,23,538_4,sh_length_mm,0.8
539,-121.5040657,38.34877082,SLW,LIC,57,MF,8/13/2019 15:36,5x5cm,None,41605,Swamp Timothy,high,,3,20,539_1,sh_length_mm,0.6
539,-121.5040657,38.34877082,SLW,LIC,57,MF,8/13/2019 15:36,5x5cm,None,41605,Swamp Timothy,high,,3,20,539_3,sh_length_mm,0.6
539,-121.5040657,38.34877082,SLW,LIC,57,MF,8/13/2019 15:36,5x5cm,None,41605,Swamp Timothy,high,,3,20,539_2,sh_length_mm,0.7
539,-121.5040657,38.34877082,SLW,LIC,57,MF,8/13/2019 15:36,5x5cm,None,41605,Swamp Timothy,high,,3,20,539_4,sh_length_mm,1
539,-121.5040657,38.34877082,SLW,LIC,57,MF,8/13/2019 15:36,5x5cm,None,41605,Swamp Timothy,high,,3,20,539_5,sh_length_mm,1
540,-121.5040818,38.34874966,SLW,LIC,57,MF,8/13/2019 15:39,5x5cm,None,41605,Swamp Timothy,high,,2.5,35,540_2,sh_length_mm,0.3
540,-121.5040818,38.34874966,SLW,LIC,57,MF,8/13/2019 15:39,5x5cm,None,41605,Swamp Timothy,high,,2.5,35,540_3,sh_length_mm,0.4
540,-121.5040818,38.34874966,SLW,LIC,57,MF,8/13/2019 15:39,5x5cm,None,41605,Swamp Timothy,high,,2.5,35,540_5,sh_length_mm,0.6
540,-121.5040818,38.34874966,SLW,LIC,57,MF,8/13/2019 15:39,5x5cm,None,41605,Swamp Timothy,high,,2.5,35,540_1,sh_length_mm,1
540,-121.5040818,38.34874966,SLW,LIC,57,MF,8/13/2019 15:39,5x5cm,None,41605,Swamp Timothy,high,,2.5,35,540_4,sh_length_mm,1
541,-121.5057729,38.34908003,SLW,LIC,57,MF,8/13/2019 15:47,5x5cm,None,41605,Swamp Timothy,high,,18,45,541_4,sh_length_mm,1.5
541,-121.5057729,38.34908003,SLW,LIC,57,MF,8/13/2019 15:47,5x5cm,None,41605,Swamp Timothy,high,,18,45,541_3,sh_length_mm,1.8
541,-121.5057729,38.34908003,SLW,LIC,57,MF,8/13/2019 15:47,5x5cm,None,41605,Swamp Timothy,high,,18,45,541_5,sh_length_mm,2
541,-121.5057729,38.34908003,SLW,LIC,57,MF,8/13/2019 15:47,5x5cm,None,41605,Swamp Timothy,high,,18,45,541_2,sh_length_mm,2.3
541,-121.5057729,38.34908003,SLW,LIC,57,MF,8/13/2019 15:47,5x5cm,None,41605,Swamp Timothy,high,,18,45,541_1,sh_length_mm,2.5
542,-121.5058071,38.34909843,SLW,LIC,57,MF,8/13/2019 15:50,5x5cm,None,41605,Swamp Timothy,medium,,20,5,542_5,sh_length_mm,1.7
542,-121.5058071,38.34909843,SLW,LIC,57,MF,8/13/2019 15:50,5x5cm,None,41605,Swamp Timothy,medium,,20,5,542_2,sh_length_mm,2
542,-121.5058071,38.34909843,SLW,LIC,57,MF,8/13/2019 15:50,5x5cm,None,41605,Swamp Timothy,medium,,20,5,542_4,sh_length_mm,2
542,-121.5058071,38.34909843,SLW,LIC,57,MF,8/13/2019 15:50,5x5cm,None,41605,Swamp Timothy,medium,,20,5,542_3,sh_length_mm,2.3
542,-121.5058071,38.34909843,SLW,LIC,57,MF,8/13/2019 15:50,5x5cm,None,41605,Swamp Timothy,medium,,20,5,542_1,sh_length_mm,2.4
543,-121.5054488,38.34741471,SLW,LIC,57,MF,8/13/2019 16:00,5x5cm,None,41605,Swamp Timothy,high,,1.5,9,543_1,sh_length_mm,0.5
543,-121.5054488,38.34741471,SLW,LIC,57,MF,8/13/2019 16:00,5x5cm,None,41605,Swamp Timothy,high,,1.5,9,543_5,sh_length_mm,0.7
543,-121.5054488,38.34741471,SLW,LIC,57,MF,8/13/2019 16:00,5x5cm,None,41605,Swamp Timothy,high,,1.5,9,543_2,sh_length_mm,0.8
543,-121.5054488,38.34741471,SLW,LIC,57,MF,8/13/2019 16:00,5x5cm,None,41605,Swamp Timothy,high,,1.5,9,543_3,sh_length_mm,0.8
543,-121.5054488,38.34741471,SLW,LIC,57,MF,8/13/2019 16:00,5x5cm,None,41605,Swamp Timothy,high,,1.5,9,543_4,sh_length_mm,0.9
544,-121.5054189,38.34742972,SLW,LIC,57,BT,8/13/2019 16:05,5x5cm,None,41605,Swamp Timothy,medium,,2,12,544_3,sh_length_mm,0.7
544,-121.5054189,38.34742972,SLW,LIC,57,BT,8/13/2019 16:05,5x5cm,None,41605,Swamp Timothy,medium,,2,12,544_2,sh_length_mm,0.8
544,-121.5054189,38.34742972,SLW,LIC,57,BT,8/13/2019 16:05,5x5cm,None,41605,Swamp Timothy,medium,,2,12,544_5,sh_length_mm,0.9
