GlobalID,decimalLatitude,decimalLongitude,LIT,unitName,subunitName,recordedBy,eventDate,plotStatus,eventRemarks,taxonID,vernacularName,stratum,proportionVisibleArea
{50BC73A8-9B1D-416A-80A6-0E8B35CA3E04},38.41946605,-121.4942247,SLW,Lewis 2,,Rebeca,8/16/2021 16:54,NoFoodVisible,,NA,Other cover,NA,1
{8FB131DD-E980-47EF-8BDA-558609561CAB},38.41850835,-121.4955721,SLW,Lewis 2,,CK,8/16/2021 17:01,Complete,,41605,Swamp Timothy,low,0.01
{8FB131DD-E980-47EF-8BDA-558609561CAB},38.41850835,-121.4955721,SLW,Lewis 2,,CK,8/16/2021 17:01,Complete,,823756,Smartweed,low,0.01
{8FB131DD-E980-47EF-8BDA-558609561CAB},38.41850835,-121.4955721,SLW,Lewis 2,,CK,8/16/2021 17:01,Complete,,NA,Other cover,NA,1
{94A3D777-DB40-4A55-BE09-468EFCC3CCE7},38.41704528,-121.4957635,SLW,Lewis 1,22,CK,8/16/2021 17:14,Complete,,41605,Swamp Timothy,low,0.95
{94A3D777-DB40-4A55-BE09-468EFCC3CCE7},38.41704528,-121.4957635,SLW,Lewis 1,22,CK,8/16/2021 17:14,Complete,,502210,Watergrass,low,0.025
{94A3D777-DB40-4A55-BE09-468EFCC3CCE7},38.41704528,-121.4957635,SLW,Lewis 1,22,CK,8/16/2021 17:14,Complete,,NA,Other cover,NA,0.05
{E90D1FB8-DC8A-4039-996D-FDA571705003},38.42105523,-121.4922439,SLW,Lewis 1,22,MJF ,8/16/2021 17:28,Complete,Lots of Tim with no seed heads,41605,Swamp Timothy,medium,0.1
{E90D1FB8-DC8A-4039-996D-FDA571705003},38.42105523,-121.4922439,SLW,Lewis 1,22,MJF ,8/16/2021 17:28,Complete,Lots of Tim with no seed heads,41605,Swamp Timothy,low,0.2
{E90D1FB8-DC8A-4039-996D-FDA571705003},38.42105523,-121.4922439,SLW,Lewis 1,22,MJF ,8/16/2021 17:28,Complete,Lots of Tim with no seed heads,502210,Watergrass,medium,0.1
{E90D1FB8-DC8A-4039-996D-FDA571705003},38.42105523,-121.4922439,SLW,Lewis 1,22,MJF ,8/16/2021 17:28,Complete,Lots of Tim with no seed heads,502210,Watergrass,low,0.1
{E90D1FB8-DC8A-4039-996D-FDA571705003},38.42105523,-121.4922439,SLW,Lewis 1,22,MJF ,8/16/2021 17:28,Complete,Lots of Tim with no seed heads,823756,Smartweed,low,0.1
{E90D1FB8-DC8A-4039-996D-FDA571705003},38.42105523,-121.4922439,SLW,Lewis 1,22,MJF ,8/16/2021 17:28,Complete,Lots of Tim with no seed heads,NA,Other cover,NA,0.5
{B169B4E9-2F72-438B-8B38-1DFE1860C848},38.42145539,-121.4943313,SLW,Lewis 2,,CK,8/16/2021 17:44,NoFoodVisible,,NA,Other cover,NA,1
{4F24BAA7-656E-47A6-8348-648DE7A53F57},38.42142735,-121.4950575,SLW,Lewis 2,,CK,8/16/2021 17:47,Complete,,41605,Swamp Timothy,low,0.35
{4F24BAA7-656E-47A6-8348-648DE7A53F57},38.42142735,-121.4950575,SLW,Lewis 2,,CK,8/16/2021 17:47,Complete,,NA,Other cover,NA,0.65
{D568462C-5B87-4BE9-9F79-2E5DC5A24858},38.42026789,-121.4970987,SLW,Lewis 2,,MJF ,8/16/2021 18:01,Complete,,502210,Watergrass,high,1
{D105FF63-FB45-4A54-8643-5C0E7C036266},38.36959297,-121.4934142,SLW,HQ-5,,Rebeca,8/16/2021 19:08,NoFoodVisible,,NA,Other cover,NA,1
{30F7CB62-7677-4D14-B249-2464742752BB},38.36993564,-121.4902919,SLW,HQ-5,,MJF,8/16/2021 19:14,Complete,,41605,Swamp Timothy,low,0.15
{30F7CB62-7677-4D14-B249-2464742752BB},38.36993564,-121.4902919,SLW,HQ-5,,MJF,8/16/2021 19:14,Complete,,502210,Watergrass,low,0.05
{30F7CB62-7677-4D14-B249-2464742752BB},38.36993564,-121.4902919,SLW,HQ-5,,MJF,8/16/2021 19:14,Complete,,823756,Smartweed,low,0.01
{30F7CB62-7677-4D14-B249-2464742752BB},38.36993564,-121.4902919,SLW,HQ-5,,MJF,8/16/2021 19:14,Complete,,NA,Other cover,NA,0.7
{7BEB7D6E-E0E0-4DB9-ADAC-8E086FC0C34C},38.37099923,-121.4914857,SLW,HQ-5,,Rebeca,8/16/2021 19:23,NoFoodVisible,,NA,Other cover,NA,1
{978DF564-401E-48D5-9D74-5B932F81F0D4},38.37055192,-121.4901663,SLW,HQ-5,,Rebeca,8/16/2021 19:30,NoFoodVisible,,NA,Other cover,NA,1
{076AB927-B9E8-4FA4-B891-D00F947441A8},38.37044578,-121.491357,SLW,HQ-5,,MJF,8/16/2021 19:36,Complete,,41605,Swamp Timothy,low,0.01
{076AB927-B9E8-4FA4-B891-D00F947441A8},38.37044578,-121.491357,SLW,HQ-5,,MJF,8/16/2021 19:36,Complete,,NA,Other cover,NA,0.95
{FE73E618-1726-43C1-9B47-DE7FF7107C51},38.36940215,-121.492589,SLW,HQ-5,,Rebeca,8/16/2021 19:44,Complete,,502210,Watergrass,low,0.01
{FE73E618-1726-43C1-9B47-DE7FF7107C51},38.36940215,-121.492589,SLW,HQ-5,,Rebeca,8/16/2021 19:44,Complete,,NA,Other cover,NA,1
{78A866B0-5C96-4CDD-B69F-D542095D2006},38.36873504,-121.4919054,SLW,HQ-6,,Rebeca,8/16/2021 19:50,NoFoodVisible,,NA,Other cover,NA,1
{9AEC1B1E-340A-42FB-B535-5E1FC3DC1B06},38.36776906,-121.4932015,SLW,HQ-6,,Rebeca,8/16/2021 19:53,Complete,,502210,Watergrass,low,0.05
{9AEC1B1E-340A-42FB-B535-5E1FC3DC1B06},38.36776906,-121.4932015,SLW,HQ-6,,Rebeca,8/16/2021 19:53,Complete,,NA,Other cover,NA,0.95
{99782393-BE34-4A06-A324-4A2A0D821F70},38.36647365,-121.4920655,SLW,HQ-6,,Rebeca,8/16/2021 20:04,Complete,,823756,Smartweed,low,0.01
{99782393-BE34-4A06-A324-4A2A0D821F70},38.36647365,-121.4920655,SLW,HQ-6,,Rebeca,8/16/2021 20:04,Complete,,NA,Other cover,NA,1
{8FF23FB1-DA2B-42A2-A574-03960AA00965},38.36778527,-121.4897572,SLW,HQ-6,,MJF,8/16/2021 20:35,Complete,,41605,Swamp Timothy,low,0.2
{8FF23FB1-DA2B-42A2-A574-03960AA00965},38.36778527,-121.4897572,SLW,HQ-6,,MJF,8/16/2021 20:35,Complete,,823756,Smartweed,low,0.05
{8FF23FB1-DA2B-42A2-A574-03960AA00965},38.36778527,-121.4897572,SLW,HQ-6,,MJF,8/16/2021 20:35,Complete,,NA,Other cover,NA,0.75
{C50747EF-BC00-4D55-9CA0-955108E3640E},38.35918425,-121.495245,SLW,HQ-7,27a,Rebeca,8/17/2021 18:15,Complete,,502210,Watergrass,medium,0.2
{C50747EF-BC00-4D55-9CA0-955108E3640E},38.35918425,-121.495245,SLW,HQ-7,27a,Rebeca,8/17/2021 18:15,Complete,,823756,Smartweed,low,0.01
{C50747EF-BC00-4D55-9CA0-955108E3640E},38.35918425,-121.495245,SLW,HQ-7,27a,Rebeca,8/17/2021 18:15,Complete,,NA,Other cover,NA,0.8
{4A583B93-8A79-4CCC-92A6-17D215248924},41.4550153,-120.5196527,MDC,Upper Goose Pond,,JSimons,8/23/2021 14:49,Complete,,41605,Swamp Timothy,low,0.05
{4A583B93-8A79-4CCC-92A6-17D215248924},41.4550153,-120.5196527,MDC,Upper Goose Pond,,JSimons,8/23/2021 14:49,Complete,,NA,Other cover,NA,0.95
{02862DB9-FC5E-483C-A018-01E6B07174FE},41.4537318,-120.5234332,MDC,Upper Goose Pond,,JSimons ,8/23/2021 15:25,Complete,,41605,Swamp Timothy,high,1
{02862DB9-FC5E-483C-A018-01E6B07174FE},41.4537318,-120.5234332,MDC,Upper Goose Pond,,JSimons ,8/23/2021 15:25,Complete,,823756,Smartweed,low,1
{1FFD625A-920B-47EC-AA39-BE4038C78768},41.4534619,-120.5226896,MDC,Upper Goose Pond,,JSimons,8/23/2021 15:55,Complete,,41605,Swamp Timothy,low,0.05
{1FFD625A-920B-47EC-AA39-BE4038C78768},41.4534619,-120.5226896,MDC,Upper Goose Pond,,JSimons,8/23/2021 15:55,Complete,,823756,Smartweed,medium,0.35
{1FFD625A-920B-47EC-AA39-BE4038C78768},41.4534619,-120.5226896,MDC,Upper Goose Pond,,JSimons,8/23/2021 15:55,Complete,,NA,Other cover,NA,0.6
{78BAB65E-34CC-4ABB-A4BA-51FC5AC3F407},41.45382582,-120.5212048,MDC,Upper Goose Pond,,L Mitchell ,8/23/2021 16:21,Complete,,41605,Swamp Timothy,low,0.3
{78BAB65E-34CC-4ABB-A4BA-51FC5AC3F407},41.45382582,-120.5212048,MDC,Upper Goose Pond,,L Mitchell ,8/23/2021 16:21,Complete,,823756,Smartweed,low,0.1
{78BAB65E-34CC-4ABB-A4BA-51FC5AC3F407},41.45382582,-120.5212048,MDC,Upper Goose Pond,,L Mitchell ,8/23/2021 16:21,Complete,,NA,Other cover,NA,0.7
{CB204275-6D25-4E6A-A1D5-248548A05A1C},41.45238511,-120.5235346,MDC,Upper Goose Pond,,L Mitchell ,8/23/2021 16:39,Complete,,41605,Swamp Timothy,high,0.65
{CB204275-6D25-4E6A-A1D5-248548A05A1C},41.45238511,-120.5235346,MDC,Upper Goose Pond,,L Mitchell ,8/23/2021 16:39,Complete,,823756,Smartweed,low,0.05
{CB204275-6D25-4E6A-A1D5-248548A05A1C},41.45238511,-120.5235346,MDC,Upper Goose Pond,,L Mitchell ,8/23/2021 16:39,Complete,,NA,Other cover,NA,0.3
{1DBEC88A-0E41-4E8C-A8FF-A87A9689C254},41.45093786,-120.5236626,MDC,Upper Goose Pond,,L Mitchell ,8/23/2021 16:53,Complete,,41605,Swamp Timothy,high,0.3
{1DBEC88A-0E41-4E8C-A8FF-A87A9689C254},41.45093786,-120.5236626,MDC,Upper Goose Pond,,L Mitchell ,8/23/2021 16:53,Complete,,823756,Smartweed,low,0.1
{1DBEC88A-0E41-4E8C-A8FF-A87A9689C254},41.45093786,-120.5236626,MDC,Upper Goose Pond,,L Mitchell ,8/23/2021 16:53,Complete,,NA,Other cover,NA,0.6
{73FBA39F-30B4-447C-815D-382EB8A24B8E},41.45173539,-120.5247513,MDC,Upper Goose Pond,,L Mitchell ,8/23/2021 17:06,Complete,Planted,41605,Swamp Timothy,high,0.6
{73FBA39F-30B4-447C-815D-382EB8A24B8E},41.45173539,-120.5247513,MDC,Upper Goose Pond,,L Mitchell ,8/23/2021 17:06,Complete,Planted,823756,Smartweed,low,0.1
{73FBA39F-30B4-447C-815D-382EB8A24B8E},41.45173539,-120.5247513,MDC,Upper Goose Pond,,L Mitchell ,8/23/2021 17:06,Complete,Planted,NA,Other cover,NA,0.3
{E68520A7-68F3-41D7-94BA-592F4CD9E291},41.47403479,-120.5193034,MDC,Flournoy Pond,,J Baylis,8/23/2021 17:49,Complete,,823756,Smartweed,high,1
{E18006B4-802A-460E-81B6-1A7534F5CAB3},41.47549621,-120.5178004,MDC,Flournoy Pond,,J Baylis ,8/23/2021 18:00,Complete,,NA,Other cover,NA,1
{CF52B0D6-79C2-4864-AD1A-2276F1C95DAB},41.47484814,-120.5207923,MDC,Flournoy Pond,,J Baylis,8/23/2021 18:08,Complete,,41605,Swamp Timothy,low,0.05
{CF52B0D6-79C2-4864-AD1A-2276F1C95DAB},41.47484814,-120.5207923,MDC,Flournoy Pond,,J Baylis,8/23/2021 18:08,Complete,,502210,Watergrass,medium,0.95
{31E3EC05-FB68-4CBE-8233-FB1F6642885F},41.45709145,-120.5347286,MDC,Gadwall,,J Baylis,8/23/2021 18:56,Complete,,41605,Swamp Timothy,low,0.2
{31E3EC05-FB68-4CBE-8233-FB1F6642885F},41.45709145,-120.5347286,MDC,Gadwall,,J Baylis,8/23/2021 18:56,Complete,,502210,Watergrass,medium,0.3
{31E3EC05-FB68-4CBE-8233-FB1F6642885F},41.45709145,-120.5347286,MDC,Gadwall,,J Baylis,8/23/2021 18:56,Complete,,823756,Smartweed,medium,0.5
{4DA0810C-69E6-4594-AC5D-1B1C9C4CCB70},41.45782149,-120.5342343,MDC,Gadwall,,J Baylis,8/23/2021 19:32,Complete,,41605,Swamp Timothy,low,0.1
{4DA0810C-69E6-4594-AC5D-1B1C9C4CCB70},41.45782149,-120.5342343,MDC,Gadwall,,J Baylis,8/23/2021 19:32,Complete,,502210,Watergrass,low,0.01
{4DA0810C-69E6-4594-AC5D-1B1C9C4CCB70},41.45782149,-120.5342343,MDC,Gadwall,,J Baylis,8/23/2021 19:32,Complete,,823756,Smartweed,medium,0.4
{4DA0810C-69E6-4594-AC5D-1B1C9C4CCB70},41.45782149,-120.5342343,MDC,Gadwall,,J Baylis,8/23/2021 19:32,Complete,,NA,Other cover,NA,0.5
{4272B4BD-6B69-4595-A179-835E8C5A58ED},41.45880358,-120.5365084,MDC,Gadwall,,J Baylis,8/23/2021 19:52,Complete,,41605,Swamp Timothy,high,0.1
{4272B4BD-6B69-4595-A179-835E8C5A58ED},41.45880358,-120.5365084,MDC,Gadwall,,J Baylis,8/23/2021 19:52,Complete,,823756,Smartweed,high,0.1
{4272B4BD-6B69-4595-A179-835E8C5A58ED},41.45880358,-120.5365084,MDC,Gadwall,,J Baylis,8/23/2021 19:52,Complete,,NA,Other cover,NA,0.8
{E7D0EF50-1457-4EB5-8900-6710E6F6BBE3},41.45619758,-120.5365517,MDC,J Pond,,L Mitchell ,8/24/2021 14:39,Complete,,41605,Swamp Timothy,high,0.8
{E7D0EF50-1457-4EB5-8900-6710E6F6BBE3},41.45619758,-120.5365517,MDC,J Pond,,L Mitchell ,8/24/2021 14:39,Complete,,502210,Watergrass,low,0.1
{E7D0EF50-1457-4EB5-8900-6710E6F6BBE3},41.45619758,-120.5365517,MDC,J Pond,,L Mitchell ,8/24/2021 14:39,Complete,,823756,Smartweed,low,0.05
{E7D0EF50-1457-4EB5-8900-6710E6F6BBE3},41.45619758,-120.5365517,MDC,J Pond,,L Mitchell ,8/24/2021 14:39,Complete,,NA,Other cover,NA,0.05
{5523237C-D23C-4FA7-8AF4-22B4C6EE436A},41.4553367,-120.5380518,MDC,J Pond,,L Mitchell ,8/24/2021 14:59,Complete,30% no food = 29%,502210,Watergrass,high,0.7
{5523237C-D23C-4FA7-8AF4-22B4C6EE436A},41.4553367,-120.5380518,MDC,J Pond,,L Mitchell ,8/24/2021 14:59,Complete,30% no food = 29%,823756,Smartweed,low,0.01
{5523237C-D23C-4FA7-8AF4-22B4C6EE436A},41.4553367,-120.5380518,MDC,J Pond,,L Mitchell ,8/24/2021 14:59,Complete,30% no food = 29%,NA,Other cover,NA,0.3
{2866C830-DCC9-4216-A381-7A89CEF0DF33},41.45216376,-120.537205,MDC,J Pond,,L Mitchell ,8/24/2021 15:24,Complete,Swamp Timothy = 83%,41605,Swamp Timothy,high,0.85
{2866C830-DCC9-4216-A381-7A89CEF0DF33},41.45216376,-120.537205,MDC,J Pond,,L Mitchell ,8/24/2021 15:24,Complete,Swamp Timothy = 83%,502210,Watergrass,low,0.01
{2866C830-DCC9-4216-A381-7A89CEF0DF33},41.45216376,-120.537205,MDC,J Pond,,L Mitchell ,8/24/2021 15:24,Complete,Swamp Timothy = 83%,823756,Smartweed,low,0.01
{2866C830-DCC9-4216-A381-7A89CEF0DF33},41.45216376,-120.537205,MDC,J Pond,,L Mitchell ,8/24/2021 15:24,Complete,Swamp Timothy = 83%,NA,Other cover,NA,0.15
{C6D66247-7B4F-41F4-98A3-884C2BAE654D},41.45246202,-120.535559,MDC,J Pond,,L Mitchell ,8/24/2021 15:38,Complete,,41605,Swamp Timothy,high,0.25
{C6D66247-7B4F-41F4-98A3-884C2BAE654D},41.45246202,-120.535559,MDC,J Pond,,L Mitchell ,8/24/2021 15:38,Complete,,41605,Swamp Timothy,medium,0.25
{C6D66247-7B4F-41F4-98A3-884C2BAE654D},41.45246202,-120.535559,MDC,J Pond,,L Mitchell ,8/24/2021 15:38,Complete,,NA,Other cover,NA,0.5
{E3D95A58-1641-4092-A691-529AE6B3753F},41.45307083,-120.5368154,MDC,J Pond,,L Mitchell ,8/24/2021 15:55,Complete,Swamp Timothy = 98%,41605,Swamp Timothy,high,1
{E3D95A58-1641-4092-A691-529AE6B3753F},41.45307083,-120.5368154,MDC,J Pond,,L Mitchell ,8/24/2021 15:55,Complete,Swamp Timothy = 98%,502210,Watergrass,low,0.01
{E3D95A58-1641-4092-A691-529AE6B3753F},41.45307083,-120.5368154,MDC,J Pond,,L Mitchell ,8/24/2021 15:55,Complete,Swamp Timothy = 98%,823756,Smartweed,low,0.01
{56A1BCB0-3AF2-4B7A-8AE6-50F9AB41A759},41.45133355,-120.5325968,MDC,House Field,,L Mitchell ,8/24/2021 16:24,Complete,100% sagittaria. No food = 99%. Add to circle plot inventory.,502210,Watergrass,low,0.01
{56A1BCB0-3AF2-4B7A-8AE6-50F9AB41A759},41.45133355,-120.5325968,MDC,House Field,,L Mitchell ,8/24/2021 16:24,Complete,100% sagittaria. No food = 99%. Add to circle plot inventory.,NA,Other cover,NA,1
{659FDACE-A5C1-41D3-92F6-25291391928D},41.44856249,-120.5317551,MDC,Matney 3,,L Mitchell ,8/24/2021 16:40,Complete,98% timothy,41605,Swamp Timothy,high,1
{659FDACE-A5C1-41D3-92F6-25291391928D},41.44856249,-120.5317551,MDC,Matney 3,,L Mitchell ,8/24/2021 16:40,Complete,98% timothy,502210,Watergrass,low,0.01
{659FDACE-A5C1-41D3-92F6-25291391928D},41.44856249,-120.5317551,MDC,Matney 3,,L Mitchell ,8/24/2021 16:40,Complete,98% timothy,823756,Smartweed,low,0.01
{B9509AD0-0B3E-4F67-AE3F-7DADD86890C2},41.44857649,-120.5328242,MDC,Matney 3,,L Mitchell ,8/24/2021 16:51,Complete,,41605,Swamp Timothy,high,0.9
{B9509AD0-0B3E-4F67-AE3F-7DADD86890C2},41.44857649,-120.5328242,MDC,Matney 3,,L Mitchell ,8/24/2021 16:51,Complete,,502210,Watergrass,low,0.05
{B9509AD0-0B3E-4F67-AE3F-7DADD86890C2},41.44857649,-120.5328242,MDC,Matney 3,,L Mitchell ,8/24/2021 16:51,Complete,,823756,Smartweed,medium,0.05
{CB0C3006-23AC-4F24-9425-58363C4D7BDE},41.44757109,-120.5318101,MDC,Matney 3,,L Mitchell ,8/24/2021 17:07,Complete,98% swamp timothy,41605,Swamp Timothy,high,1
{CB0C3006-23AC-4F24-9425-58363C4D7BDE},41.44757109,-120.5318101,MDC,Matney 3,,L Mitchell ,8/24/2021 17:07,Complete,98% swamp timothy,502210,Watergrass,low,0.01
{CB0C3006-23AC-4F24-9425-58363C4D7BDE},41.44757109,-120.5318101,MDC,Matney 3,,L Mitchell ,8/24/2021 17:07,Complete,98% swamp timothy,823756,Smartweed,low,0.01
{DF7725C2-527B-42EA-968D-3E8DC8BDA9FE},41.44715562,-120.5310278,MDC,Matney 3,,L Mitchell ,8/24/2021 17:24,Complete,Swamp Timothy = 98%,41605,Swamp Timothy,high,1
{DF7725C2-527B-42EA-968D-3E8DC8BDA9FE},41.44715562,-120.5310278,MDC,Matney 3,,L Mitchell ,8/24/2021 17:24,Complete,Swamp Timothy = 98%,502210,Watergrass,low,0.01
{DF7725C2-527B-42EA-968D-3E8DC8BDA9FE},41.44715562,-120.5310278,MDC,Matney 3,,L Mitchell ,8/24/2021 17:24,Complete,Swamp Timothy = 98%,823756,Smartweed,low,0.01
{21CD30F8-1F2D-4DDD-84E7-659E259A9BA1},41.44721704,-120.5298466,MDC,Matney 3,,L Mitchell ,8/24/2021 17:31,Complete,,41605,Swamp Timothy,medium,0.9
{21CD30F8-1F2D-4DDD-84E7-659E259A9BA1},41.44721704,-120.5298466,MDC,Matney 3,,L Mitchell ,8/24/2021 17:31,Complete,,NA,Other cover,NA,0.1
{FFFFAD4F-FA04-430A-9FDE-6B5D3BBC5EE0},41.44814848,-120.5307679,MDC,Matney 3,,L Mitchell ,8/24/2021 17:40,Complete,Swamp Timothy = 98%,41605,Swamp Timothy,high,1
{FFFFAD4F-FA04-430A-9FDE-6B5D3BBC5EE0},41.44814848,-120.5307679,MDC,Matney 3,,L Mitchell ,8/24/2021 17:40,Complete,Swamp Timothy = 98%,502210,Watergrass,low,0.01
{FFFFAD4F-FA04-430A-9FDE-6B5D3BBC5EE0},41.44814848,-120.5307679,MDC,Matney 3,,L Mitchell ,8/24/2021 17:40,Complete,Swamp Timothy = 98%,823756,Smartweed,low,0.01
{FE6067B6-5AF6-4E03-86E0-42E4ECD7AA66},41.44856835,-120.5279778,MDC,Matney 4 North,,J Baylis,8/24/2021 17:55,Complete,,41605,Swamp Timothy,high,0.45
{FE6067B6-5AF6-4E03-86E0-42E4ECD7AA66},41.44856835,-120.5279778,MDC,Matney 4 North,,J Baylis,8/24/2021 17:55,Complete,,502210,Watergrass,low,0.05
{FE6067B6-5AF6-4E03-86E0-42E4ECD7AA66},41.44856835,-120.5279778,MDC,Matney 4 North,,J Baylis,8/24/2021 17:55,Complete,,823756,Smartweed,low,0.05
{FE6067B6-5AF6-4E03-86E0-42E4ECD7AA66},41.44856835,-120.5279778,MDC,Matney 4 North,,J Baylis,8/24/2021 17:55,Complete,,NA,Other cover,NA,0.45
{9B601211-6D41-4449-86B4-1B439A0B0605},41.44800193,-120.5272978,MDC,Matney 4 North,,J Baylis ,8/24/2021 18:11,Complete,,41605,Swamp Timothy,high,0.9
{9B601211-6D41-4449-86B4-1B439A0B0605},41.44800193,-120.5272978,MDC,Matney 4 North,,J Baylis ,8/24/2021 18:11,Complete,,502210,Watergrass,low,0.05
{9B601211-6D41-4449-86B4-1B439A0B0605},41.44800193,-120.5272978,MDC,Matney 4 North,,J Baylis ,8/24/2021 18:11,Complete,,823756,Smartweed,low,0.05
{9B601211-6D41-4449-86B4-1B439A0B0605},41.44800193,-120.5272978,MDC,Matney 4 North,,J Baylis ,8/24/2021 18:11,Complete,,NA,Other cover,NA,0.01
{E190B07C-C591-4A97-AA93-EBCD95D11205},41.44762182,-120.5274717,MDC,Matney 4 North,,J Baylis ,8/24/2021 18:24,Complete,90%=89%,41605,Swamp Timothy,high,0.9
{E190B07C-C591-4A97-AA93-EBCD95D11205},41.44762182,-120.5274717,MDC,Matney 4 North,,J Baylis ,8/24/2021 18:24,Complete,90%=89%,502210,Watergrass,low,0.05
{E190B07C-C591-4A97-AA93-EBCD95D11205},41.44762182,-120.5274717,MDC,Matney 4 North,,J Baylis ,8/24/2021 18:24,Complete,90%=89%,823756,Smartweed,medium,0.01
{E190B07C-C591-4A97-AA93-EBCD95D11205},41.44762182,-120.5274717,MDC,Matney 4 North,,J Baylis ,8/24/2021 18:24,Complete,90%=89%,823756,Smartweed,low,0.05
{CAA47F1D-9114-42D7-B7FE-B7F3B48BDBEE},41.44698057,-120.5267521,MDC,Matney 4 North,,J Baylis,8/24/2021 18:44,Complete,100%=99%,41605,Swamp Timothy,low,0.01
{CAA47F1D-9114-42D7-B7FE-B7F3B48BDBEE},41.44698057,-120.5267521,MDC,Matney 4 North,,J Baylis,8/24/2021 18:44,Complete,100%=99%,NA,Other cover,NA,1
{536B6CF4-AB45-4873-9125-9637C4AC9C9D},41.4466157,-120.5275418,MDC,Matney 4 North,,J Baylis,8/24/2021 18:48,Complete,Part of area planted,41605,Swamp Timothy,low,0.15
{536B6CF4-AB45-4873-9125-9637C4AC9C9D},41.4466157,-120.5275418,MDC,Matney 4 North,,J Baylis,8/24/2021 18:48,Complete,Part of area planted,41605,Swamp Timothy,high,0.2
{536B6CF4-AB45-4873-9125-9637C4AC9C9D},41.4466157,-120.5275418,MDC,Matney 4 North,,J Baylis,8/24/2021 18:48,Complete,Part of area planted,502210,Watergrass,medium,0.2
{536B6CF4-AB45-4873-9125-9637C4AC9C9D},41.4466157,-120.5275418,MDC,Matney 4 North,,J Baylis,8/24/2021 18:48,Complete,Part of area planted,502210,Watergrass,low,0.15
{536B6CF4-AB45-4873-9125-9637C4AC9C9D},41.4466157,-120.5275418,MDC,Matney 4 North,,J Baylis,8/24/2021 18:48,Complete,Part of area planted,823756,Smartweed,medium,0.15
{536B6CF4-AB45-4873-9125-9637C4AC9C9D},41.4466157,-120.5275418,MDC,Matney 4 North,,J Baylis,8/24/2021 18:48,Complete,Part of area planted,823756,Smartweed,low,0.15
{B5F662A0-3FEA-458E-9BD6-06ED74627556},41.44679857,-120.5282363,MDC,Matney 4 North,,J Baylis ,8/24/2021 19:09,Complete,95%=93%,41605,Swamp Timothy,high,0.95
{B5F662A0-3FEA-458E-9BD6-06ED74627556},41.44679857,-120.5282363,MDC,Matney 4 North,,J Baylis ,8/24/2021 19:09,Complete,95%=93%,502210,Watergrass,low,0.01
{B5F662A0-3FEA-458E-9BD6-06ED74627556},41.44679857,-120.5282363,MDC,Matney 4 North,,J Baylis ,8/24/2021 19:09,Complete,95%=93%,823756,Smartweed,low,0.01
{B5F662A0-3FEA-458E-9BD6-06ED74627556},41.44679857,-120.5282363,MDC,Matney 4 North,,J Baylis ,8/24/2021 19:09,Complete,95%=93%,NA,Other cover,NA,0.05
{4FCDD1E2-F9A6-419A-B5CA-BDE4CBA0D4F2},41.45083995,-120.5324148,MDC,House Field,,J Baylis ,8/24/2021 21:23,Complete,,41605,Swamp Timothy,high,0.05
{4FCDD1E2-F9A6-419A-B5CA-BDE4CBA0D4F2},41.45083995,-120.5324148,MDC,House Field,,J Baylis ,8/24/2021 21:23,Complete,,502210,Watergrass,high,0.1
{4FCDD1E2-F9A6-419A-B5CA-BDE4CBA0D4F2},41.45083995,-120.5324148,MDC,House Field,,J Baylis ,8/24/2021 21:23,Complete,,823756,Smartweed,medium,0.1
{4FCDD1E2-F9A6-419A-B5CA-BDE4CBA0D4F2},41.45083995,-120.5324148,MDC,House Field,,J Baylis ,8/24/2021 21:23,Complete,,NA,Other cover,NA,0.75
{B12C1A3C-C084-4174-883B-02E5CB1FB49E},41.45100498,-120.5323002,MDC,House Field,,Simons,8/24/2021 23:53,NoFoodVisible,,NA,Other cover,NA,1
{7B9F9B4E-7A70-4755-A482-B1E8BE29B38C},41.44485962,-120.5295535,MDC,Matney 6,,L Mitchell ,8/25/2021 14:41,Complete,,41605,Swamp Timothy,high,0.45
{7B9F9B4E-7A70-4755-A482-B1E8BE29B38C},41.44485962,-120.5295535,MDC,Matney 6,,L Mitchell ,8/25/2021 14:41,Complete,,502210,Watergrass,low,0.05
{7B9F9B4E-7A70-4755-A482-B1E8BE29B38C},41.44485962,-120.5295535,MDC,Matney 6,,L Mitchell ,8/25/2021 14:41,Complete,,823756,Smartweed,high,0.5
{71830F30-92DF-430D-8A6C-BD5B66F36D85},41.4451144,-120.5302453,MDC,Matney 6,,L Mitchell ,8/25/2021 14:52,Complete,Timothy = 79%,41605,Swamp Timothy,low,0.15
{71830F30-92DF-430D-8A6C-BD5B66F36D85},41.4451144,-120.5302453,MDC,Matney 6,,L Mitchell ,8/25/2021 14:52,Complete,Timothy = 79%,41605,Swamp Timothy,high,0.8
{71830F30-92DF-430D-8A6C-BD5B66F36D85},41.4451144,-120.5302453,MDC,Matney 6,,L Mitchell ,8/25/2021 14:52,Complete,Timothy = 79%,823756,Smartweed,low,0.01
{71830F30-92DF-430D-8A6C-BD5B66F36D85},41.4451144,-120.5302453,MDC,Matney 6,,L Mitchell ,8/25/2021 14:52,Complete,Timothy = 79%,NA,Other cover,NA,0.05
{6E0004D6-3BFF-4B72-A9A5-546F8FBF3436},41.44482349,-120.5314345,MDC,Matney 6,,L Mitchell ,8/25/2021 15:09,Complete,,41605,Swamp Timothy,high,0.7
